TIRF Data File: Project 1792; Run 13; ISO False; ID 3q92C5n
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	RE	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	cm	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
1346.98	9.76	14.985	-1.484	30.40	-9.40	-9722.82	-6323.94	28.16	7.20	0.00	1.54	24.03	75.50	33.14	87.66	86.69	88.50	74.18	29.54	-6249.75	8.79	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1346.99	9.73	14.987	-1.489	30.41	-7.27	-9715.84	-6316.78	29.15	8.49	0.00	1.54	24.04	75.50	33.01	87.61	86.68	88.53	74.34	29.56	-6249.75	8.79	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.00	9.69	14.982	-1.481	30.40	-7.07	-9716.24	-6312.10	31.28	10.49	0.00	1.54	24.04	74.89	33.15	87.55	86.66	88.58	74.47	29.55	-6249.75	8.69	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.01	9.65	14.988	-1.484	30.41	-8.04	-9721.73	-6310.40	33.21	12.14	0.00	1.54	24.02	74.65	33.13	87.55	86.64	88.63	74.65	29.55	-6249.75	8.69	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.02	9.58	14.979	-1.484	30.40	-6.87	-9719.30	-6307.12	33.42	13.46	0.00	1.54	24.02	74.16	33.09	87.60	86.62	88.67	74.74	29.55	-6249.75	8.59	15.000	0.00	24.00	-1.500	26.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.03	9.52	14.987	-1.477	30.40	-2.80	-9702.10	-6306.50	32.57	13.94	0.00	1.54	24.02	73.91	33.01	87.58	86.58	88.72	74.79	29.53	-6249.75	8.59	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.04	9.48	14.985	-1.480	30.40	-2.20	-9687.92	-6311.77	31.04	12.41	0.00	1.53	24.03	73.30	33.15	87.63	86.59	88.75	74.68	29.52	-6249.75	8.50	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.05	9.43	14.982	-1.476	30.40	-2.65	-9684.50	-6314.37	30.97	11.83	0.00	1.53	24.02	73.18	33.01	87.63	86.56	88.73	74.40	29.51	-6249.75	8.50	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.06	9.39	14.978	-1.486	30.40	-5.53	-9703.82	-6305.16	29.40	11.07	0.00	1.54	24.02	72.94	32.99	87.60	86.52	88.75	74.14	29.52	-6249.75	8.40	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.07	9.33	14.991	-1.484	30.40	-5.93	-9742.52	-6290.14	28.56	11.47	0.00	1.55	24.02	72.57	32.96	87.53	86.47	88.75	74.00	29.52	-6249.75	8.40	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.08	9.30	14.989	-1.484	30.40	-2.73	-9786.92	-6277.88	29.70	13.08	0.00	1.56	24.00	72.21	32.99	87.40	86.41	88.73	73.92	29.53	-6249.75	8.30	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.09	9.24	14.979	-1.478	30.39	-1.64	-9825.32	-6262.93	30.92	14.69	0.00	1.57	24.02	71.60	33.07	87.36	86.36	88.77	73.93	29.49	-6249.75	8.30	15.000	0.00	24.00	-1.500	26.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.10	9.19	14.987	-1.478	30.40	-0.59	-9831.65	-6251.83	28.89	15.33	0.00	1.57	24.00	71.35	32.99	87.31	86.31	88.83	73.95	29.43	-6249.75	8.21	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.11	9.17	14.987	-1.481	30.40	-0.60	-9803.65	-6253.81	29.48	15.97	0.00	1.57	24.01	71.23	32.97	87.31	86.27	88.83	73.95	29.37	-6249.75	8.21	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.12	9.13	14.981	-1.480	30.40	-0.95	-9763.10	-6257.55	29.99	16.64	0.00	1.56	23.99	70.86	33.01	87.20	86.28	88.82	74.00	29.34	-6249.75	8.11	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.13	9.09	14.982	-1.480	30.40	-4.44	-9741.69	-6256.39	29.48	18.07	0.00	1.56	24.02	70.62	32.99	87.20	86.23	88.83	73.97	29.29	-6249.75	8.11	15.000	0.00	24.00	-1.500	26.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.14	9.04	14.984	-1.480	30.40	-6.11	-9739.99	-6244.10	28.21	20.58	0.00	1.56	24.02	70.13	33.01	87.13	86.18	88.87	73.88	29.27	-6249.75	8.01	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.15	9.02	14.989	-1.484	30.40	-4.84	-9744.14	-6232.67	28.13	22.58	0.00	1.56	24.06	70.13	32.95	87.10	86.15	88.88	73.76	29.26	-6249.75	8.01	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.16	8.96	14.985	-1.486	30.40	-2.97	-9736.13	-6233.16	31.14	23.04	0.00	1.56	24.07	69.64	32.97	87.07	86.15	88.90	73.59	29.25	-6249.75	7.92	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.17	8.91	14.981	-1.484	30.40	-2.30	-9722.26	-6226.22	30.30	22.16	0.00	1.56	24.09	69.40	32.88	87.02	86.13	88.90	73.45	29.24	-6249.75	7.92	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.18	8.91	14.987	-1.489	30.40	-5.86	-9720.14	-6222.87	28.81	20.33	0.00	1.56	24.10	69.16	33.00	87.00	86.10	88.90	73.20	29.24	-6249.75	7.82	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.19	8.83	14.984	-1.484	30.40	-8.93	-9734.63	-6222.61	28.52	19.83	0.00	1.56	24.10	68.91	32.84	86.95	86.08	88.85	72.90	29.22	-6249.75	7.82	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.20	8.77	14.988	-1.480	30.40	-11.92	-9753.42	-6218.19	28.08	19.35	0.00	1.57	24.08	68.42	32.86	86.95	86.13	88.88	72.61	29.22	-6249.75	7.72	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.21	8.72	14.989	-1.487	30.40	-9.39	-9762.59	-6214.00	27.68	20.22	0.00	1.57	24.07	67.93	32.88	86.94	86.12	88.85	72.41	29.20	-6249.75	7.72	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.22	8.70	14.984	-1.478	30.40	-6.04	-9756.47	-6212.00	27.29	21.56	0.00	1.57	24.07	67.69	32.93	86.87	86.10	88.87	72.30	29.19	-6249.75	7.63	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.23	8.66	14.981	-1.481	30.40	-6.24	-9740.87	-6214.61	28.12	22.37	0.00	1.57	24.06	67.45	32.91	86.76	86.08	88.92	72.28	29.20	-6249.75	7.63	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.24	8.63	14.978	-1.480	30.40	-4.02	-9726.19	-6215.42	28.09	24.01	0.00	1.56	24.04	66.59	33.19	86.70	86.04	88.90	72.28	29.19	-6249.75	7.53	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.25	8.59	14.982	-1.484	30.40	-6.46	-9714.26	-6222.11	28.97	23.82	0.00	1.56	24.04	66.47	33.11	86.58	86.01	88.88	72.31	29.18	-6249.75	7.53	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.26	8.49	14.978	-1.484	30.40	-8.58	-9714.23	-6224.93	31.05	23.82	0.00	1.56	24.04	66.10	32.93	86.54	85.99	88.95	72.48	29.17	-6249.75	7.44	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.27	8.46	14.982	-1.481	30.39	-11.81	-9727.67	-6228.40	33.09	24.14	0.00	1.56	24.04	65.49	33.09	86.44	85.96	88.93	72.77	29.16	-6249.75	7.44	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.28	8.40	14.985	-1.486	30.40	-13.00	-9742.62	-6228.87	32.03	23.77	0.00	1.56	24.03	65.13	33.05	86.36	85.94	88.97	73.09	29.15	-6249.75	7.34	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.29	8.38	14.982	-1.483	30.39	-11.24	-9740.66	-6235.50	31.17	22.58	0.00	1.56	24.04	65.01	33.04	86.36	85.88	88.97	73.53	29.14	-6249.75	7.34	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.30	8.31	14.985	-1.484	30.40	-11.85	-9723.29	-6242.22	27.52	20.03	0.00	1.56	24.02	64.64	32.93	86.34	85.82	88.97	73.92	29.12	-6249.75	7.24	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.31	8.27	14.987	-1.490	30.40	-12.22	-9706.25	-6258.49	28.98	17.88	0.00	1.55	24.04	64.27	32.97	86.33	85.77	88.97	74.18	29.11	-6249.75	7.24	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.32	8.23	14.989	-1.487	30.39	-15.53	-9707.65	-6263.65	27.11	16.88	0.00	1.55	24.04	64.03	32.95	86.33	85.75	88.93	74.40	29.10	-6249.75	7.15	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.33	8.20	14.988	-1.481	30.39	-18.09	-9725.37	-6261.62	26.21	16.96	0.00	1.55	24.08	63.54	33.05	86.33	85.77	88.92	74.52	29.08	-6249.75	7.15	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.34	8.16	14.982	-1.478	30.39	-18.08	-9748.69	-6256.08	25.97	17.61	0.00	1.56	24.10	63.05	33.16	86.26	85.76	88.95	74.69	29.07	-6249.75	7.05	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.35	8.12	14.985	-1.481	30.39	-16.32	-9767.88	-6258.22	29.07	18.35	0.00	1.56	24.11	63.05	33.00	86.25	85.77	89.03	74.82	29.08	-6249.75	7.05	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.36	8.05	14.981	-1.484	30.39	-11.95	-9774.68	-6255.86	28.53	19.35	0.00	1.56	24.12	62.69	32.89	86.17	85.77	89.03	75.00	29.08	-6249.75	6.95	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.37	8.01	14.988	-1.486	30.39	-10.63	-9769.68	-6267.37	28.75	18.56	0.00	1.56	24.11	62.20	33.00	86.17	85.77	89.02	75.20	29.08	-6249.75	6.95	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.38	7.97	14.982	-1.483	30.38	-10.90	-9754.35	-6280.78	29.91	17.41	0.00	1.55	24.13	61.71	33.10	86.20	85.75	89.03	75.36	29.08	-6249.75	6.87	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.39	7.92	14.988	-1.480	30.38	-11.88	-9750.30	-6291.72	29.66	15.28	0.00	1.55	24.11	61.47	33.00	86.13	85.73	88.97	75.42	29.07	-6249.75	6.87	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.40	7.88	14.985	-1.487	30.39	-14.01	-9767.50	-6287.03	26.85	14.31	0.00	1.55	24.10	61.22	32.98	86.08	85.74	88.92	75.49	29.05	-6249.75	6.78	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.41	7.84	14.982	-1.484	30.39	-16.86	-9802.80	-6274.53	27.20	15.81	0.00	1.56	24.09	60.61	33.15	86.08	85.74	88.88	75.57	29.05	-6249.75	6.78	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.42	7.80	14.981	-1.478	30.38	-17.46	-9839.00	-6258.91	26.54	19.93	0.00	1.57	24.08	60.37	33.13	86.04	85.76	88.87	75.55	29.02	-6249.75	6.68	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.43	7.73	14.981	-1.477	30.38	-15.14	-9847.30	-6249.31	28.46	23.22	0.00	1.58	24.08	60.00	33.01	86.05	85.78	88.83	75.44	29.02	-6249.75	6.68	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.44	7.66	14.984	-1.486	30.38	-9.35	-9840.83	-6249.30	30.10	24.75	0.00	1.57	24.08	59.52	32.96	86.07	85.78	88.82	75.28	29.00	-6249.75	6.58	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.45	7.62	14.984	-1.481	30.38	-6.55	-9846.30	-6250.38	30.24	24.20	0.00	1.58	24.07	59.15	33.00	86.08	85.81	88.80	75.21	28.99	-6249.75	6.58	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.46	7.58	14.984	-1.493	30.39	-8.55	-9875.79	-6244.22	31.51	22.07	0.00	1.58	24.07	59.15	32.84	86.05	85.81	88.78	75.23	28.96	-6249.75	6.49	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.47	7.52	14.982	-1.481	30.38	-10.04	-9907.46	-6231.51	29.78	20.53	0.00	1.59	24.07	58.66	32.87	86.04	85.77	88.75	75.33	28.93	-6249.75	6.49	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.48	7.45	14.981	-1.489	30.39	-12.01	-9907.42	-6223.77	29.96	18.10	0.00	1.59	24.07	58.17	32.82	86.04	85.71	88.68	75.42	28.90	-6249.75	6.39	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.49	7.45	14.984	-1.487	30.39	-9.17	-9868.16	-6225.40	27.61	16.60	0.00	1.59	24.04	57.56	33.16	85.99	85.69	88.65	75.49	28.90	-6249.75	6.39	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.50	7.39	14.985	-1.477	30.38	-3.34	-9806.74	-6247.11	28.18	15.90	0.00	1.57	24.09	57.32	33.05	85.94	85.68	88.68	75.52	28.90	-6249.75	6.29	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.51	7.34	14.988	-1.483	30.38	-0.25	-9754.90	-6265.28	28.03	16.10	0.00	1.56	24.09	56.83	33.09	85.94	85.71	88.60	75.50	28.90	-6249.75	6.29	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.52	7.28	14.984	-1.483	30.38	-1.63	-9740.70	-6272.98	26.81	18.17	0.00	1.55	24.11	56.34	33.12	85.94	85.74	88.63	75.45	28.89	-6249.75	6.20	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.53	7.23	14.975	-1.480	30.38	-7.12	-9762.89	-6271.14	28.01	21.57	0.00	1.56	24.13	56.10	33.01	85.89	85.76	88.65	75.39	28.89	-6249.75	6.20	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.54	7.21	14.978	-1.484	30.38	-11.26	-9804.17	-6258.58	28.09	24.84	0.00	1.57	24.14	55.73	33.14	85.84	85.73	88.65	75.33	28.90	-6249.75	6.10	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.55	7.11	14.984	-1.484	30.38	-12.66	-9834.19	-6249.47	27.62	26.89	0.00	1.57	24.14	55.24	33.00	85.86	85.72	88.68	75.24	28.90	-6249.75	6.10	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.56	7.10	14.984	-1.478	30.38	-11.93	-9834.19	-6256.17	28.13	26.68	0.00	1.57	24.13	55.00	33.06	85.76	85.68	88.73	75.15	28.94	-6249.75	6.00	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.57	7.02	14.987	-1.477	30.37	-12.28	-9809.97	-6267.21	27.10	24.53	0.00	1.57	24.13	54.51	33.00	85.70	85.65	88.75	75.03	28.98	-6249.75	6.00	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.58	7.00	14.985	-1.481	30.38	-12.56	-9787.46	-6286.15	26.91	22.83	0.00	1.56	24.12	54.27	33.06	85.65	85.60	88.82	74.95	28.99	-6249.75	5.91	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.59	6.91	14.979	-1.490	30.38	-15.18	-9780.64	-6298.25	26.15	21.29	0.00	1.55	24.11	53.90	32.85	85.68	85.56	88.82	74.92	28.99	-6249.75	5.91	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.60	6.89	14.984	-1.478	30.37	-16.50	-9790.71	-6306.80	25.76	21.11	0.00	1.55	24.10	53.54	32.98	85.67	85.49	88.83	74.86	29.00	-6249.75	5.81	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.61	6.85	14.984	-1.491	30.38	-16.09	-9811.24	-6299.98	25.62	22.63	0.00	1.56	24.10	53.29	32.95	85.68	85.43	88.85	74.73	28.98	-6249.75	5.81	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.62	6.82	14.976	-1.483	30.38	-11.88	-9834.12	-6292.42	26.04	24.86	0.00	1.56	24.10	53.17	32.85	85.60	85.37	88.83	74.58	28.97	-6249.75	5.71	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.63	6.76	14.984	-1.484	30.38	-9.92	-9847.47	-6289.98	27.56	26.32	0.00	1.57	24.09	52.56	32.96	85.55	85.32	88.85	74.45	28.94	-6249.75	5.71	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.64	6.69	14.973	-1.486	30.38	-5.83	-9848.58	-6290.30	28.66	28.09	0.00	1.57	24.07	52.07	32.90	85.52	85.26	88.82	74.42	28.92	-6249.75	5.62	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.65	6.65	14.978	-1.478	30.37	-6.94	-9841.79	-6300.70	31.52	28.08	0.00	1.56	24.07	51.71	32.95	85.49	85.24	88.83	74.40	28.88	-6249.75	5.62	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.66	6.61	14.991	-1.486	30.38	-6.52	-9826.80	-6308.53	30.09	27.68	0.00	1.56	24.07	51.22	33.07	85.46	85.19	88.87	74.37	28.84	-6249.75	5.52	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.67	6.59	14.984	-1.483	30.38	-5.53	-9810.23	-6316.88	29.37	27.33	0.00	1.55	24.07	50.97	33.14	85.42	85.16	88.90	74.40	28.83	-6249.75	5.52	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.68	6.54	14.984	-1.491	30.38	-0.08	-9792.61	-6313.17	27.18	27.70	0.00	1.55	24.07	50.61	33.09	85.39	85.12	88.92	74.44	28.86	-6249.75	5.42	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.69	6.48	14.981	-1.483	30.37	0.26	-9779.86	-6314.22	27.19	26.94	-0.00	1.55	24.07	50.36	32.97	85.26	85.11	88.88	74.45	28.90	-6249.75	5.42	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.70	6.42	14.978	-1.483	30.38	0.40	-9777.27	-6309.17	28.04	26.98	-0.00	1.55	24.06	49.88	33.00	85.23	85.06	88.85	74.44	28.96	-6249.75	5.33	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.71	6.39	14.984	-1.484	30.38	-0.47	-9795.87	-6297.79	29.02	27.46	0.00	1.56	24.05	49.63	32.97	85.18	85.01	88.88	74.42	28.98	-6249.75	5.33	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.72	6.31	14.984	-1.490	30.38	-0.19	-9822.52	-6286.18	30.51	27.97	0.00	1.56	24.07	49.02	32.99	85.17	84.97	88.83	74.40	28.99	-6249.75	5.23	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.73	6.27	14.985	-1.481	30.37	-0.52	-9846.33	-6273.05	29.97	27.43	0.00	1.57	24.07	48.78	32.96	85.10	84.93	88.80	74.34	29.01	-6249.75	5.23	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.74	6.22	14.984	-1.484	30.38	-0.62	-9867.65	-6270.58	31.64	26.10	0.00	1.57	24.06	48.29	33.00	85.07	84.88	88.73	74.29	29.05	-6249.75	5.13	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.75	6.16	14.985	-1.490	30.38	-0.34	-9881.21	-6264.37	31.11	25.00	0.00	1.58	24.05	47.68	33.12	85.04	84.77	88.68	74.24	29.05	-6249.75	5.13	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.76	6.09	14.981	-1.486	30.37	1.67	-9883.43	-6267.31	31.07	23.98	-0.00	1.58	24.06	47.44	32.89	85.04	84.72	88.62	74.18	29.05	-6249.75	5.04	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.77	6.03	14.987	-1.481	30.37	2.39	-9868.83	-6270.56	29.87	22.16	-0.00	1.57	24.05	46.95	32.92	85.02	84.69	88.53	73.98	29.05	-6249.75	5.04	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.78	5.98	14.985	-1.484	30.38	1.54	-9848.76	-6270.04	28.42	20.72	-0.00	1.57	24.05	46.58	32.88	85.01	84.66	88.44	73.61	29.04	-6249.75	4.94	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.79	5.94	14.987	-1.480	30.37	0.18	-9841.70	-6265.65	26.83	20.85	-0.00	1.57	24.05	46.09	33.02	85.04	84.67	88.35	73.29	29.04	-6249.75	4.94	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.80	5.86	14.987	-1.486	30.38	-1.96	-9853.95	-6260.11	28.41	22.78	0.00	1.57	24.04	45.73	32.86	85.01	84.74	88.24	73.08	29.05	-6249.75	4.84	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.81	5.83	14.981	-1.487	30.38	-2.47	-9872.73	-6253.29	29.37	25.32	0.00	1.58	24.04	45.12	33.10	85.01	84.75	88.12	72.90	29.08	-6249.75	4.84	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.82	5.77	14.984	-1.477	30.38	-2.08	-9871.05	-6252.98	30.25	26.84	0.00	1.58	24.04	44.87	32.96	84.94	84.73	87.99	72.72	29.10	-6249.75	4.75	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.83	5.73	14.985	-1.493	30.38	-2.75	-9852.73	-6256.62	31.13	25.46	0.00	1.57	24.04	44.14	33.28	84.88	84.67	87.89	72.48	29.09	-6249.75	4.75	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.84	5.66	14.978	-1.484	30.38	-2.11	-9825.78	-6267.03	31.37	23.93	0.00	1.57	24.04	43.90	33.04	84.80	84.59	87.79	72.31	29.06	-6249.75	4.65	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.85	5.58	14.987	-1.484	30.38	-2.51	-9809.29	-6275.12	31.22	22.74	0.00	1.56	24.05	43.41	32.97	84.73	84.51	87.71	72.27	29.02	-6249.75	4.65	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.86	5.55	14.976	-1.484	30.38	-3.93	-9800.46	-6276.35	29.71	23.17	0.00	1.56	24.07	42.92	33.12	84.64	84.42	87.67	72.35	28.97	-6249.75	4.55	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.87	5.51	14.979	-1.480	30.37	-4.89	-9803.79	-6279.25	29.48	24.50	0.00	1.56	24.07	42.68	33.08	84.62	84.36	87.66	72.44	28.91	-6249.75	4.55	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1347.88	5.45	14.981	-1.487	30.38	-3.78	-9809.82	-6280.28	28.97	26.78	0.00	1.56	24.07	42.31	33.03	84.62	84.35	87.59	72.56	28.84	-6249.75	4.46	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
