TIRF Data File: Project 1792; Run 43; ISO False; ID B6CAXC0
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	RE	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	cm	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
1348.31	15.66	14.931	-1.496	30.32	-85.73	-10371.85	-6302.19	25.98	-4.09	0.01	1.65	24.04	123.12	32.60	86.07	84.43	89.90	72.48	27.79	-6249.75	16.75	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.32	15.75	14.937	-1.490	30.32	-86.17	-10390.95	-6304.31	24.35	-3.36	0.01	1.65	24.04	123.49	32.69	86.07	84.39	89.83	72.56	27.79	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.33	15.83	14.941	-1.491	30.31	-84.81	-10402.54	-6309.98	25.22	-3.17	0.01	1.65	24.03	123.73	32.78	86.10	84.41	89.78	72.69	27.81	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.34	15.85	14.935	-1.481	30.31	-83.34	-10400.14	-6313.27	22.78	-4.22	0.01	1.65	24.04	123.98	32.76	86.12	84.42	89.71	72.83	27.81	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.35	15.90	14.935	-1.493	30.32	-81.55	-10383.00	-6317.89	21.04	-5.72	0.01	1.64	24.03	124.22	32.81	86.13	84.44	89.68	73.01	27.81	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.36	15.98	14.935	-1.491	30.31	-82.61	-10351.77	-6328.54	22.95	-7.01	0.01	1.64	24.04	124.71	32.83	86.08	84.48	89.71	73.24	27.81	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.37	15.99	14.937	-1.490	30.31	-85.56	-10328.01	-6327.86	22.76	-7.47	0.01	1.63	24.04	125.20	32.74	86.07	84.50	89.71	73.51	27.83	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.38	16.09	14.932	-1.487	30.32	-85.32	-10314.94	-6318.47	22.92	-5.45	0.01	1.63	24.03	125.81	32.77	85.99	84.51	89.71	73.76	27.87	-6249.75	17.14	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.39	16.11	14.937	-1.490	30.32	-82.38	-10308.86	-6309.74	24.95	-3.38	0.01	1.63	24.03	126.17	32.72	85.91	84.56	89.78	74.00	27.87	-6249.75	17.14	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.40	16.20	14.935	-1.490	30.32	-78.72	-10311.61	-6299.73	26.79	-2.81	0.01	1.64	24.03	126.78	32.75	85.84	84.63	89.85	74.13	27.86	-6249.75	17.24	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.41	16.20	14.934	-1.489	30.32	-77.81	-10314.58	-6293.90	27.89	-4.48	0.01	1.64	24.02	126.66	32.78	85.91	84.77	89.91	74.18	27.83	-6249.75	17.24	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.42	16.29	14.935	-1.483	30.31	-76.39	-10312.90	-6285.86	26.44	-6.21	0.01	1.64	24.02	127.27	32.81	86.04	84.90	89.96	74.11	27.82	-6249.75	17.33	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.43	16.35	14.937	-1.490	30.32	-77.24	-10313.08	-6282.44	26.16	-7.98	0.01	1.64	24.02	127.64	32.83	86.12	84.99	90.08	74.03	27.86	-6249.75	17.33	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.44	16.39	14.943	-1.493	30.32	-73.19	-10315.25	-6275.10	24.33	-7.50	0.01	1.64	24.01	128.00	32.81	86.26	85.09	90.16	73.87	27.88	-6249.75	17.43	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.45	16.40	14.935	-1.489	30.32	-68.61	-10319.34	-6269.22	23.17	-6.66	0.01	1.65	24.02	128.49	32.72	86.34	85.21	90.29	73.72	27.88	-6249.75	17.43	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.46	16.46	14.937	-1.496	30.32	-66.40	-10319.35	-6259.89	21.49	-6.00	0.01	1.65	24.02	128.74	32.77	86.49	85.24	90.33	73.53	27.89	-6249.75	17.53	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.47	16.50	14.940	-1.483	30.31	-64.93	-10307.26	-6255.23	21.22	-5.76	0.01	1.65	24.02	129.22	32.72	86.54	85.26	90.38	73.40	27.93	-6249.75	17.53	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.48	16.55	14.938	-1.481	30.32	-67.42	-10293.31	-6249.94	21.89	-5.97	0.01	1.65	24.02	129.22	32.83	86.58	85.22	90.43	73.22	27.97	-6249.75	17.62	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.49	16.59	14.938	-1.490	30.32	-71.33	-10278.72	-6246.46	24.77	-6.73	0.01	1.65	24.02	129.96	32.72	86.63	85.17	90.39	73.08	28.03	-6249.75	17.62	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.50	16.67	14.934	-1.483	30.31	-72.46	-10267.89	-6239.84	25.25	-7.06	0.01	1.65	24.02	130.32	32.78	86.71	85.16	90.41	72.91	28.11	-6249.75	17.72	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.51	16.70	14.937	-1.490	30.32	-73.53	-10272.55	-6238.13	26.24	-8.04	0.01	1.65	24.02	130.69	32.76	86.68	85.19	90.41	72.78	28.21	-6249.75	17.72	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.52	16.74	14.935	-1.490	30.32	-74.28	-10283.79	-6238.84	27.52	-9.13	0.01	1.65	24.02	130.81	32.80	86.62	85.22	90.34	72.61	28.31	-6249.75	17.82	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.53	16.78	14.937	-1.491	30.32	-75.51	-10299.90	-6241.76	26.15	-9.51	0.01	1.65	24.02	131.42	32.72	86.58	85.30	90.36	72.51	28.37	-6249.75	17.82	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.54	16.87	14.938	-1.484	30.32	-78.97	-10305.63	-6250.85	26.30	-10.01	0.01	1.65	24.01	131.66	32.84	86.54	85.38	90.31	72.41	28.42	-6249.75	17.90	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.55	16.89	14.935	-1.487	30.32	-81.98	-10307.61	-6262.63	24.64	-10.49	0.01	1.65	24.03	132.03	32.79	86.52	85.45	90.28	72.43	28.45	-6249.75	17.90	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.56	16.96	14.935	-1.484	30.32	-81.89	-10304.88	-6278.12	23.97	-10.13	0.01	1.64	24.02	132.64	32.78	86.65	85.53	90.26	72.40	28.48	-6249.75	17.99	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.57	16.98	14.943	-1.481	30.32	-82.06	-10305.27	-6290.94	25.64	-10.83	0.01	1.64	24.04	132.64	32.81	86.76	85.61	90.18	72.43	28.50	-6249.75	17.99	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.58	17.00	14.938	-1.489	30.32	-82.78	-10309.31	-6298.83	26.60	-11.91	0.01	1.64	24.05	133.25	32.70	86.87	85.71	90.13	72.48	28.54	-6249.75	17.90	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.59	17.10	14.940	-1.494	30.32	-81.41	-10312.98	-6297.69	26.16	-12.04	0.01	1.64	24.06	133.37	32.85	86.99	85.83	90.09	72.61	28.56	-6249.75	17.90	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.60	17.11	14.941	-1.496	30.32	-82.57	-10315.42	-6300.86	26.36	-12.39	0.01	1.64	24.06	133.74	32.80	87.12	85.93	90.03	72.69	28.59	-6249.75	17.82	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.61	17.19	14.938	-1.487	30.32	-81.44	-10308.56	-6309.02	27.32	-11.40	0.01	1.63	24.03	133.98	32.88	87.26	85.93	90.04	72.77	28.63	-6249.75	17.82	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.62	17.21	14.943	-1.486	30.32	-82.68	-10299.90	-6320.30	28.83	-10.26	0.01	1.63	24.04	134.35	32.82	87.36	85.96	90.09	72.80	28.67	-6249.75	17.72	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.63	17.24	14.938	-1.497	30.32	-81.61	-10297.33	-6325.79	28.87	-9.29	0.01	1.63	24.03	134.84	32.78	87.50	85.94	90.13	72.83	28.69	-6249.75	17.72	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.64	17.30	14.938	-1.493	30.32	-79.77	-10302.15	-6333.84	27.39	-8.84	0.01	1.63	24.04	134.96	32.85	87.68	85.97	90.13	72.77	28.70	-6249.75	17.62	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.65	17.32	14.940	-1.486	30.32	-78.16	-10308.68	-6335.10	26.73	-9.75	0.01	1.63	24.04	135.45	32.77	87.79	85.94	90.19	72.64	28.73	-6249.75	17.62	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.66	17.41	14.935	-1.491	30.32	-78.10	-10316.78	-6330.56	24.79	-10.71	0.01	1.63	24.04	135.81	32.86	87.89	85.93	90.19	72.51	28.76	-6249.75	17.53	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.67	17.45	14.950	-1.489	30.32	-80.34	-10326.67	-6323.89	22.21	-11.38	0.01	1.63	24.05	136.18	32.84	87.98	85.96	90.21	72.46	28.78	-6249.75	17.53	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.68	17.49	14.934	-1.489	30.32	-81.04	-10333.45	-6325.43	22.82	-11.17	0.01	1.63	24.05	136.67	32.79	88.10	86.00	90.21	72.44	28.82	-6249.75	17.43	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.69	17.51	14.931	-1.487	30.32	-83.40	-10336.50	-6319.05	21.80	-10.69	0.01	1.64	24.05	136.79	32.80	88.24	86.08	90.19	72.44	28.87	-6249.75	17.43	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.70	17.58	14.935	-1.484	30.31	-81.70	-10337.34	-6314.93	21.48	-9.64	0.01	1.64	24.04	137.16	32.85	88.31	86.15	90.14	72.40	28.92	-6249.75	17.33	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.71	17.60	14.938	-1.496	30.32	-80.24	-10328.50	-6309.93	23.31	-8.78	0.01	1.64	24.04	137.64	32.77	88.48	86.23	90.08	72.36	28.96	-6249.75	17.33	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.72	17.65	14.937	-1.489	30.32	-79.78	-10318.00	-6309.89	22.79	-8.84	0.01	1.64	24.03	137.89	32.82	88.58	86.34	90.06	72.33	29.00	-6249.75	17.24	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.73	17.67	14.932	-1.486	30.31	-78.01	-10313.28	-6310.79	24.80	-9.06	0.01	1.63	24.04	138.25	32.76	88.76	86.42	90.03	72.28	29.02	-6249.75	17.24	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.74	17.73	14.940	-1.490	30.32	-74.52	-10323.59	-6310.61	24.53	-9.52	0.01	1.64	24.02	138.50	32.81	88.93	86.53	89.98	72.30	29.04	-6249.75	17.14	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.75	17.77	14.943	-1.491	30.32	-73.90	-10339.45	-6308.26	23.69	-10.74	0.01	1.64	24.03	138.86	32.79	89.06	86.56	89.93	72.33	29.01	-6249.75	17.14	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.76	17.84	14.937	-1.486	30.32	-73.70	-10344.98	-6308.89	21.48	-12.19	0.01	1.64	24.03	138.99	32.90	89.14	86.59	89.91	72.40	28.96	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.77	17.86	14.937	-1.490	30.32	-75.97	-10349.78	-6308.95	21.20	-12.88	0.01	1.64	24.04	139.35	32.85	89.21	86.58	89.81	72.49	28.94	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.78	17.90	14.941	-1.481	30.32	-76.57	-10357.50	-6313.97	20.64	-12.62	0.01	1.64	24.04	139.84	32.80	89.24	86.57	89.80	72.61	28.92	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.79	17.93	14.932	-1.487	30.32	-76.62	-10361.29	-6314.84	19.45	-12.64	0.01	1.64	24.04	140.08	32.81	89.29	86.64	89.76	72.74	28.92	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.80	18.01	14.932	-1.487	30.32	-77.08	-10355.79	-6316.53	19.05	-12.57	0.01	1.64	24.02	140.57	32.84	89.29	86.66	89.71	72.91	28.92	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.81	18.03	14.937	-1.491	30.32	-76.85	-10337.96	-6317.68	19.26	-11.84	0.01	1.64	24.02	140.57	32.87	89.32	86.67	89.66	73.17	28.93	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.82	18.05	14.928	-1.484	30.32	-76.37	-10317.43	-6323.31	21.19	-10.61	0.01	1.63	24.04	140.94	32.82	89.32	86.71	89.66	73.46	28.93	-6249.75	16.75	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.83	18.10	14.941	-1.487	30.32	-75.00	-10300.37	-6318.15	21.23	-8.90	0.01	1.63	24.03	141.30	32.83	89.34	86.74	89.70	73.72	28.93	-6249.75	16.75	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.84	18.12	14.935	-1.489	30.32	-70.76	-10288.66	-6310.53	23.00	-7.94	0.01	1.63	24.03	141.79	32.76	89.29	86.79	89.73	73.97	28.95	-6249.75	16.66	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.85	18.16	14.934	-1.490	30.32	-66.16	-10288.35	-6302.89	23.45	-8.39	0.01	1.63	24.04	141.91	32.79	89.34	86.91	89.78	74.05	28.98	-6249.75	16.66	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.86	18.20	14.937	-1.481	30.32	-63.65	-10291.96	-6296.91	26.25	-10.10	0.01	1.63	24.03	142.28	32.78	89.40	87.02	89.88	74.11	29.01	-6249.75	16.56	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.87	18.25	14.930	-1.491	30.32	-63.58	-10302.07	-6282.85	24.29	-12.57	0.01	1.64	24.02	142.40	32.85	89.48	87.12	89.93	74.03	29.04	-6249.75	16.56	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.88	18.23	14.935	-1.480	30.32	-62.52	-10307.97	-6279.24	25.78	-13.22	0.01	1.64	24.03	142.40	32.82	89.61	87.22	89.99	73.87	29.07	-6249.75	16.46	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.89	18.27	14.937	-1.496	30.32	-59.04	-10311.69	-6267.35	23.47	-12.17	0.01	1.65	24.04	142.89	32.77	89.71	87.31	90.11	73.72	29.07	-6249.75	16.46	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.90	18.29	14.932	-1.494	30.33	-53.71	-10311.34	-6263.76	24.71	-10.56	0.01	1.65	24.03	142.77	32.83	89.80	87.34	90.19	73.54	29.10	-6249.75	16.37	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.91	18.31	14.931	-1.496	30.33	-47.88	-10306.67	-6256.48	22.53	-9.66	0.01	1.65	24.02	142.89	32.84	89.87	87.38	90.26	73.37	29.10	-6249.75	16.37	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.92	18.31	14.938	-1.490	30.33	-42.51	-10291.60	-6254.15	22.75	-10.29	0.01	1.65	24.03	143.13	32.78	89.84	87.38	90.26	73.20	29.13	-6249.75	16.27	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.93	18.29	14.931	-1.484	30.32	-36.51	-10284.19	-6246.53	23.45	-11.50	0.01	1.65	24.02	142.77	32.83	89.80	87.41	90.26	73.08	29.16	-6249.75	16.27	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.94	18.31	14.941	-1.491	30.33	-33.80	-10289.83	-6239.01	22.81	-14.35	0.01	1.65	24.04	142.65	32.89	89.82	87.43	90.19	72.90	29.18	-6249.75	16.17	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.95	18.29	14.940	-1.493	30.33	-30.79	-10299.81	-6237.88	25.91	-17.00	0.00	1.65	24.02	142.65	32.86	89.80	87.45	90.21	72.69	29.19	-6249.75	16.17	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.96	18.27	14.934	-1.490	30.33	-27.44	-10323.31	-6235.80	25.73	-19.12	0.00	1.66	24.04	142.40	32.88	89.82	87.51	90.19	72.57	29.20	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.97	18.23	14.938	-1.493	30.33	-23.44	-10341.62	-6239.66	26.74	-20.28	0.00	1.66	24.04	142.04	32.90	89.80	87.58	90.16	72.51	29.22	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.98	18.21	14.937	-1.493	30.33	-23.17	-10351.15	-6248.19	25.30	-20.42	0.00	1.66	24.04	141.79	32.92	89.90	87.69	90.14	72.46	29.23	-6249.75	15.98	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1348.99	18.18	14.931	-1.494	30.33	-22.78	-10344.02	-6262.95	25.17	-19.54	0.00	1.65	24.05	141.43	32.94	90.00	87.77	90.09	72.44	29.24	-6249.75	15.98	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.00	18.16	14.935	-1.491	30.32	-20.94	-10336.58	-6273.82	24.93	-18.44	0.00	1.65	24.07	141.18	32.96	90.09	87.87	90.06	72.48	29.24	-6249.75	15.88	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.01	18.08	14.931	-1.484	30.32	-20.49	-10336.76	-6284.95	25.17	-17.55	0.00	1.64	24.06	140.94	32.89	90.19	88.00	90.06	72.54	29.22	-6249.75	15.88	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.02	18.08	14.931	-1.487	30.32	-18.68	-10341.57	-6287.74	24.47	-16.78	0.00	1.64	24.04	140.57	32.97	90.37	88.06	89.96	72.62	29.23	-6249.75	15.79	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.03	18.03	14.930	-1.484	30.32	-17.59	-10344.97	-6291.76	24.80	-15.81	0.00	1.64	24.03	139.96	33.01	90.46	88.08	89.90	72.74	29.25	-6249.75	15.79	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.04	17.95	14.932	-1.494	30.33	-15.67	-10337.71	-6295.32	25.02	-14.68	0.00	1.64	24.02	139.60	32.96	90.53	88.09	89.85	72.80	29.30	-6249.75	15.69	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.05	17.93	14.934	-1.484	30.32	-12.95	-10316.23	-6308.23	27.51	-13.10	0.00	1.64	24.01	139.11	33.04	90.61	88.09	89.83	72.82	29.35	-6249.75	15.69	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.06	17.88	14.940	-1.487	30.32	-10.39	-10293.09	-6314.12	26.03	-12.21	0.00	1.63	24.02	138.50	33.08	90.74	88.12	89.81	72.82	29.41	-6249.75	15.59	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.07	17.80	14.930	-1.490	30.33	-7.86	-10277.76	-6320.83	26.11	-11.98	0.00	1.63	24.03	137.89	33.09	90.88	88.15	89.91	72.77	29.46	-6249.75	15.59	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.08	17.73	14.946	-1.489	30.33	-7.47	-10271.16	-6327.92	27.49	-12.39	0.00	1.62	24.04	137.64	33.01	90.96	88.16	89.96	72.64	29.50	-6249.75	15.50	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.09	17.65	14.935	-1.487	30.32	-8.53	-10277.68	-6321.19	25.54	-12.39	0.00	1.63	24.05	137.16	32.99	91.04	88.18	89.98	72.51	29.51	-6249.75	15.50	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.10	17.64	14.935	-1.491	30.33	-8.62	-10290.26	-6319.43	24.82	-11.78	0.00	1.63	24.04	136.91	33.01	91.12	88.24	89.94	72.41	29.54	-6249.75	15.40	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.11	17.56	14.934	-1.484	30.32	-8.55	-10304.37	-6311.74	22.55	-11.43	0.00	1.63	24.05	136.30	33.02	91.24	88.25	89.96	72.38	29.57	-6249.75	15.40	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.12	17.51	14.932	-1.490	30.33	-6.86	-10318.07	-6308.84	21.48	-11.36	0.00	1.64	24.05	136.06	32.98	91.32	88.27	89.96	72.41	29.61	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.13	17.43	14.944	-1.489	30.32	-6.58	-10325.93	-6307.93	20.89	-12.14	0.00	1.64	24.04	135.32	33.01	91.40	88.31	89.93	72.40	29.64	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.14	17.37	14.938	-1.493	30.33	-6.86	-10321.53	-6306.04	20.64	-12.65	0.00	1.64	24.04	134.96	33.00	91.49	88.36	89.90	72.38	29.65	-6249.75	15.21	15.000	0.00	24.00	-1.500	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.15	17.32	14.931	-1.484	30.32	-5.17	-10307.68	-6306.95	20.42	-13.22	0.00	1.63	24.04	134.47	33.01	91.57	88.45	89.88	72.38	29.68	-6249.75	15.21	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.16	17.24	14.944	-1.496	30.33	-4.42	-10299.18	-6307.00	20.82	-12.77	0.00	1.63	24.03	133.98	32.99	91.65	88.55	89.88	72.36	29.70	-6249.75	15.11	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.17	17.17	14.937	-1.496	30.33	-3.26	-10294.52	-6304.97	21.02	-12.42	0.00	1.63	24.02	133.25	33.02	91.78	88.64	89.83	72.36	29.70	-6249.75	15.11	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.18	17.13	14.943	-1.491	30.33	-1.07	-10293.21	-6307.21	22.38	-12.08	0.00	1.63	24.04	132.88	33.04	91.88	88.71	89.76	72.44	29.71	-6249.75	15.03	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.19	17.04	14.938	-1.487	30.32	-1.07	-10286.25	-6306.46	21.90	-12.40	0.00	1.63	24.05	132.15	33.05	91.94	88.74	89.73	72.53	29.70	-6249.75	15.03	15.000	0.00	24.00	-1.500	26.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.20	17.02	14.941	-1.489	30.33	-1.05	-10266.07	-6306.52	20.75	-13.04	0.00	1.63	24.04	131.91	33.07	91.93	88.69	89.66	72.65	29.69	-6249.75	14.93	15.000	0.00	24.00	-1.500	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1349.21	16.93	14.937	-1.489	30.33	-3.31	-10255.27	-6317.25	21.94	-15.34	0.00	1.62	24.04	131.30	33.04	91.90	88.64	89.66	72.77	29.70	-6249.75	14.93	15.000	0.00	24.00	-1.500	26.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
