TIRF Data File: Project 1792; Run 10; ISO False; ID -_DTFHg
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	RE	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	cm	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
1366.85	6.61	15.020	-1.480	30.77	-129.77	-10282.79	-6230.51	44.63	8.69	0.02	1.65	24.04	52.75	32.11	86.18	91.60	87.17	79.60	28.49	-6249.75	9.69	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.86	6.74	15.022	-1.497	30.78	-123.45	-10252.67	-6242.64	43.66	11.78	0.02	1.64	24.08	53.72	32.15	86.25	91.61	87.21	79.58	28.48	-6249.75	9.83	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.87	6.83	15.017	-1.487	30.78	-121.08	-10238.44	-6257.32	40.54	13.49	0.02	1.64	24.08	54.70	32.01	86.31	91.61	87.22	79.53	28.47	-6249.75	9.83	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.88	6.97	15.017	-1.484	30.78	-121.60	-10258.25	-6272.24	39.82	13.55	0.02	1.64	24.07	55.43	32.19	86.36	91.56	87.39	79.47	28.48	-6249.75	9.99	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.89	7.08	15.026	-1.487	30.78	-122.97	-10288.80	-6272.89	41.26	11.83	0.02	1.64	24.07	56.04	32.35	86.29	91.51	87.56	79.40	28.51	-6249.75	9.99	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.90	7.13	15.020	-1.486	30.77	-126.01	-10301.02	-6270.37	41.64	8.10	0.02	1.64	24.09	57.02	32.05	86.33	91.43	87.72	79.37	28.52	-6249.75	10.15	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.91	7.30	15.025	-1.487	30.77	-126.51	-10294.44	-6276.16	44.49	5.26	0.02	1.64	24.14	57.75	32.39	86.29	91.36	87.84	79.32	28.52	-6249.75	10.15	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.92	7.38	15.025	-1.490	30.78	-129.80	-10284.73	-6284.48	46.04	3.29	0.02	1.64	24.17	58.36	32.38	86.20	91.29	87.87	79.31	28.53	-6249.75	10.30	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.93	7.47	15.029	-1.491	30.77	-131.21	-10273.92	-6295.13	48.14	4.37	0.02	1.63	24.15	59.21	32.31	86.07	91.18	87.90	79.39	28.57	-6249.75	10.30	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.94	7.62	15.029	-1.484	30.77	-129.68	-10271.96	-6308.10	47.81	7.21	0.02	1.63	24.12	60.07	32.49	86.07	91.11	87.84	79.39	28.65	-6249.75	10.46	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.95	7.71	15.019	-1.486	30.77	-129.49	-10274.70	-6313.85	45.62	8.90	0.02	1.63	24.10	60.55	32.63	85.97	91.04	87.82	79.32	28.74	-6249.75	10.46	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.96	7.80	15.023	-1.491	30.78	-130.05	-10283.55	-6325.59	43.50	10.45	0.02	1.63	24.10	61.65	32.43	85.92	91.01	87.76	79.37	28.88	-6249.75	10.62	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.97	7.92	15.019	-1.493	30.77	-131.87	-10289.85	-6334.31	41.24	12.59	0.02	1.62	24.08	62.39	32.51	85.97	90.99	87.74	79.45	29.02	-6249.75	10.62	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.98	8.03	15.016	-1.489	30.77	-131.76	-10294.87	-6347.89	40.09	15.22	0.02	1.62	24.04	63.24	32.53	86.02	90.95	87.71	79.49	29.17	-6249.75	10.78	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1366.99	8.10	15.022	-1.491	30.78	-127.65	-10274.60	-6369.90	40.82	16.69	0.02	1.61	24.02	63.85	32.51	85.97	90.87	87.67	79.55	29.29	-6249.75	10.78	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.00	8.25	15.011	-1.489	30.77	-121.17	-10224.92	-6391.14	39.16	16.41	0.02	1.60	24.05	65.07	32.49	85.88	90.75	87.66	79.55	29.40	-6249.75	10.93	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.01	8.33	15.023	-1.491	30.78	-113.81	-10173.03	-6411.07	39.04	16.28	0.02	1.59	24.09	65.56	32.54	85.75	90.59	87.57	79.58	29.52	-6249.75	10.93	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.02	8.42	15.017	-1.494	30.78	-112.72	-10156.72	-6419.59	38.39	16.94	0.02	1.58	24.08	66.41	32.48	85.62	90.38	87.47	79.57	29.63	-6249.75	11.09	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.03	8.49	15.017	-1.487	30.77	-113.02	-10169.86	-6419.02	38.46	18.36	0.02	1.58	24.07	67.02	32.47	85.44	90.16	87.31	79.70	29.71	-6249.75	11.09	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.04	8.63	15.019	-1.496	30.78	-112.68	-10173.20	-6404.74	35.07	18.56	0.02	1.59	24.07	68.00	32.50	85.34	89.94	87.13	79.89	29.78	-6249.75	11.25	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.05	8.68	15.026	-1.483	30.77	-107.08	-10150.18	-6408.98	35.66	17.36	0.02	1.58	24.11	68.24	32.59	85.07	89.69	86.99	80.04	29.85	-6249.75	11.25	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.06	8.81	15.023	-1.493	30.79	-97.62	-10121.50	-6408.00	32.81	16.34	0.02	1.58	24.17	69.10	32.67	84.94	89.51	86.83	80.10	29.89	-6249.75	11.39	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.07	8.91	15.019	-1.483	30.78	-96.24	-10110.96	-6408.04	31.67	14.29	0.02	1.58	24.18	70.07	32.56	84.73	89.23	86.69	80.15	29.92	-6249.75	11.39	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.08	9.02	15.020	-1.491	30.78	-100.38	-10126.96	-6401.03	30.33	11.84	0.02	1.58	24.14	70.68	32.68	84.52	89.05	86.66	80.18	29.93	-6249.75	11.56	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.09	9.07	15.022	-1.483	30.78	-105.60	-10160.78	-6388.81	32.03	9.07	0.02	1.59	24.11	71.41	32.55	84.30	88.87	86.61	80.16	29.94	-6249.75	11.56	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.10	9.20	15.025	-1.481	30.78	-107.56	-10200.32	-6370.04	32.42	6.95	0.02	1.60	24.10	72.15	32.68	84.12	88.70	86.58	80.12	29.94	-6249.75	11.72	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.11	9.28	15.020	-1.491	30.79	-106.22	-10228.00	-6351.04	32.83	7.12	0.02	1.61	24.13	73.12	32.51	83.94	88.59	86.59	80.04	29.96	-6249.75	11.72	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.12	9.39	15.020	-1.490	30.80	-109.16	-10220.48	-6336.89	32.54	5.69	0.02	1.61	24.15	73.61	32.68	83.77	88.49	86.56	79.95	29.96	-6249.75	11.86	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.13	9.46	15.027	-1.490	30.79	-107.85	-10178.52	-6335.34	35.60	3.29	0.02	1.61	24.14	74.34	32.62	83.67	88.45	86.53	79.87	29.98	-6249.75	11.86	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.14	9.58	15.023	-1.494	30.80	-104.80	-10137.10	-6338.15	36.30	-0.64	0.02	1.60	24.11	75.32	32.58	83.64	88.46	86.54	79.78	29.96	-6249.75	12.02	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.15	9.65	15.022	-1.483	30.80	-101.00	-10125.08	-6337.52	39.25	-4.11	0.02	1.60	24.13	75.69	32.67	83.69	88.53	86.71	79.66	29.96	-6249.75	12.02	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.16	9.76	15.019	-1.486	30.80	-102.49	-10148.06	-6320.55	39.32	-6.62	0.02	1.61	24.12	76.66	32.63	83.72	88.64	86.79	79.60	29.95	-6249.75	12.18	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.17	9.86	15.019	-1.486	30.80	-105.54	-10185.09	-6294.62	39.63	-6.81	0.02	1.62	24.09	77.15	32.73	83.78	88.72	86.96	79.52	29.96	-6249.75	12.18	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.18	9.97	15.026	-1.493	30.81	-110.10	-10223.44	-6267.87	40.46	-4.76	0.02	1.63	24.06	78.13	32.69	83.86	88.84	87.11	79.42	29.96	-6249.75	12.34	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.19	10.06	15.025	-1.486	30.80	-114.59	-10239.05	-6251.48	42.27	-0.41	0.02	1.64	24.07	78.74	32.74	83.93	88.95	87.24	79.39	29.97	-6249.75	12.34	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.20	10.14	15.016	-1.494	30.81	-120.18	-10228.93	-6245.23	42.02	5.45	0.02	1.64	24.10	79.59	32.63	83.96	89.06	87.31	79.31	29.96	-6249.75	12.49	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.21	10.27	15.023	-1.496	30.81	-122.09	-10208.91	-6249.42	41.55	10.70	0.02	1.63	24.09	80.32	32.75	84.09	89.14	87.31	79.26	29.94	-6249.75	12.49	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.22	10.34	15.025	-1.480	30.80	-120.81	-10191.85	-6259.81	40.42	13.69	0.02	1.63	24.08	81.05	32.69	84.19	89.24	87.36	79.21	29.91	-6249.75	12.65	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.23	10.44	15.027	-1.493	30.81	-116.38	-10178.09	-6263.29	38.03	14.38	0.02	1.63	24.05	81.79	32.69	84.25	89.39	87.44	79.24	29.91	-6249.75	12.65	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.24	10.55	15.033	-1.487	30.81	-113.96	-10167.85	-6267.41	38.67	13.94	0.02	1.62	24.06	82.40	32.79	84.35	89.53	87.47	79.29	29.92	-6249.75	12.81	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.25	10.64	15.023	-1.491	30.81	-113.55	-10157.64	-6263.35	39.87	14.49	0.02	1.62	24.05	83.49	32.65	84.41	89.66	87.44	79.26	29.93	-6249.75	12.81	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.26	10.71	15.023	-1.491	30.81	-117.25	-10141.66	-6260.99	40.77	14.78	0.02	1.62	24.04	83.86	32.73	84.49	89.75	87.49	79.24	29.97	-6249.75	12.96	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.27	10.83	15.019	-1.487	30.81	-116.27	-10110.02	-6261.28	39.03	14.43	0.02	1.61	24.04	84.84	32.70	84.65	89.85	87.42	79.23	30.02	-6249.75	12.96	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.28	10.92	15.022	-1.483	30.81	-108.80	-10061.10	-6280.67	40.29	11.54	0.02	1.60	24.03	85.20	32.84	84.80	89.98	87.32	79.21	30.08	-6249.75	13.12	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.29	11.03	15.027	-1.486	30.81	-102.20	-10020.52	-6298.30	39.47	6.54	0.02	1.59	24.06	85.81	32.94	84.97	90.09	87.27	79.23	30.14	-6249.75	13.12	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.30	11.11	15.017	-1.487	30.81	-101.54	-10012.20	-6306.72	37.60	1.88	0.02	1.59	24.08	86.42	32.93	85.09	90.20	87.22	79.23	30.19	-6249.75	13.28	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.31	11.20	15.025	-1.487	30.81	-107.60	-10042.64	-6306.48	36.71	0.48	0.02	1.59	24.07	87.16	32.92	85.23	90.26	87.27	79.34	30.25	-6249.75	13.28	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.32	11.29	15.025	-1.490	30.81	-116.06	-10082.93	-6295.74	35.58	-0.37	0.02	1.60	24.06	88.13	32.83	85.39	90.37	87.22	79.45	30.33	-6249.75	13.42	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.33	11.37	15.022	-1.491	30.81	-115.90	-10105.50	-6296.58	37.13	-1.52	0.02	1.60	24.06	88.62	32.86	85.55	90.47	87.16	79.55	30.45	-6249.75	13.42	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.34	11.42	15.027	-1.493	30.81	-109.28	-10106.93	-6299.75	36.62	-5.23	0.02	1.60	24.06	89.35	32.75	85.79	90.55	87.13	79.65	30.55	-6249.75	13.58	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.35	11.54	15.025	-1.486	30.80	-100.32	-10117.24	-6307.69	36.04	-8.44	0.02	1.60	24.03	89.96	32.85	85.97	90.62	87.16	79.73	30.65	-6249.75	13.58	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.36	11.61	15.026	-1.484	30.81	-102.61	-10146.14	-6298.70	34.62	-10.44	0.02	1.61	24.03	90.69	32.80	86.07	90.78	87.17	79.84	30.75	-6249.75	13.74	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.37	11.68	15.016	-1.484	30.81	-113.32	-10186.09	-6289.53	36.49	-9.16	0.02	1.62	24.07	91.43	32.74	86.15	90.86	87.21	79.86	30.85	-6249.75	13.74	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.38	11.82	15.011	-1.490	30.81	-122.38	-10226.00	-6272.40	37.31	-4.38	0.02	1.63	24.07	92.04	32.89	86.18	90.94	87.24	79.89	30.92	-6249.75	13.89	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.39	11.85	15.022	-1.493	30.81	-124.31	-10240.46	-6269.56	38.98	1.18	0.02	1.63	24.07	92.52	32.82	86.21	91.03	87.31	79.94	31.02	-6249.75	13.89	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.40	11.96	15.023	-1.493	30.81	-119.39	-10216.23	-6280.72	38.36	3.76	0.02	1.63	24.02	93.13	32.91	86.21	91.09	87.41	80.07	31.14	-6249.75	14.05	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.41	12.04	15.032	-1.487	30.81	-109.80	-10171.31	-6313.22	38.99	2.15	0.02	1.61	24.03	93.74	32.90	86.26	91.20	87.52	80.16	31.22	-6249.75	14.05	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.42	12.13	15.019	-1.481	30.80	-104.24	-10151.81	-6328.96	35.90	-1.87	0.02	1.60	24.05	94.72	32.82	86.25	91.31	87.59	80.25	31.31	-6249.75	14.21	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.43	12.21	15.023	-1.496	30.82	-104.43	-10172.02	-6330.33	31.64	-4.20	0.02	1.61	24.04	95.33	32.81	86.25	91.44	87.66	80.33	31.40	-6249.75	14.21	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.44	12.32	15.026	-1.493	30.81	-110.23	-10172.99	-6328.11	30.92	-4.77	0.02	1.61	24.02	96.06	32.85	86.26	91.53	87.76	80.46	31.47	-6249.75	14.37	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.45	12.39	15.023	-1.484	30.81	-109.94	-10105.08	-6330.71	31.04	-7.46	0.02	1.60	23.99	96.55	32.89	86.31	91.63	87.79	80.59	31.52	-6249.75	14.37	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.46	12.47	15.027	-1.481	30.81	-100.65	-10012.01	-6345.38	32.68	-11.85	0.02	1.58	24.00	97.16	32.88	86.39	91.71	87.87	80.72	31.53	-6249.75	14.52	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.47	12.58	15.022	-1.489	30.81	-91.07	-9967.42	-6344.61	30.76	-15.41	0.01	1.57	24.04	97.77	32.97	86.42	91.81	87.84	80.86	31.49	-6249.75	14.52	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.48	12.64	15.023	-1.494	30.82	-94.22	-9963.45	-6328.67	31.65	-16.05	0.01	1.57	24.07	98.63	32.82	86.46	91.90	87.82	80.97	31.46	-6249.75	14.68	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.49	12.77	15.020	-1.491	30.82	-106.54	-9957.50	-6304.02	32.15	-14.82	0.02	1.58	24.08	99.36	32.92	86.49	91.98	87.72	81.01	31.41	-6249.75	14.68	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.50	12.86	15.016	-1.481	30.81	-112.28	-9937.09	-6293.90	35.93	-12.14	0.02	1.58	24.06	99.97	32.96	86.54	92.04	87.66	81.06	31.37	-6249.75	14.84	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.51	12.92	15.029	-1.484	30.81	-112.01	-9906.40	-6288.67	37.62	-10.43	0.02	1.58	24.06	100.58	32.90	86.66	92.05	87.52	81.06	31.29	-6249.75	14.84	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.52	13.03	15.022	-1.490	30.82	-106.56	-9889.86	-6289.17	36.16	-9.43	0.02	1.57	24.06	101.43	32.91	86.79	92.05	87.44	81.01	31.22	-6249.75	14.98	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.53	13.10	15.020	-1.477	30.81	-102.16	-9906.18	-6289.91	36.37	-8.09	0.02	1.57	24.03	101.92	32.94	86.89	92.08	87.41	80.94	31.14	-6249.75	14.98	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.54	13.20	15.023	-1.490	30.82	-103.21	-9963.66	-6277.59	36.31	-6.16	0.02	1.59	24.02	102.65	32.93	86.99	92.12	87.39	80.88	31.06	-6249.75	15.14	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.55	13.29	15.025	-1.487	30.82	-110.39	-10024.64	-6260.30	36.33	-3.39	0.02	1.60	24.01	103.38	32.93	87.08	92.17	87.36	80.80	30.99	-6249.75	15.14	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.56	13.36	15.022	-1.494	30.82	-117.30	-10059.18	-6243.21	34.43	-3.35	0.02	1.61	24.03	104.12	32.88	87.15	92.17	87.34	80.73	30.93	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.57	13.46	15.014	-1.489	30.82	-116.73	-10066.98	-6246.65	34.61	-4.90	0.02	1.61	24.02	104.97	32.85	87.12	92.17	87.39	80.60	30.86	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.58	13.55	15.020	-1.489	30.82	-111.47	-10062.51	-6246.47	34.38	-5.57	0.02	1.61	24.01	105.46	32.92	87.12	92.21	87.39	80.50	30.77	-6249.75	15.45	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.59	13.66	15.020	-1.487	30.82	-107.71	-10075.92	-6247.82	35.91	-4.32	0.02	1.61	23.99	106.19	32.96	87.16	92.23	87.41	80.39	30.69	-6249.75	15.45	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.60	13.77	15.019	-1.484	30.82	-109.54	-10098.99	-6239.33	35.94	-2.52	0.02	1.62	24.02	107.04	32.97	87.21	92.24	87.49	80.26	30.63	-6249.75	15.61	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.61	13.81	15.026	-1.494	30.82	-112.43	-10106.09	-6239.39	38.12	-2.64	0.02	1.62	24.09	107.65	32.87	87.26	92.24	87.57	80.13	30.59	-6249.75	15.61	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.62	13.92	15.026	-1.487	30.82	-112.96	-10082.75	-6251.82	38.02	-7.75	0.02	1.61	24.14	108.26	32.95	87.26	92.26	87.62	80.02	30.54	-6249.75	15.77	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.63	14.02	15.023	-1.491	30.82	-107.05	-10045.54	-6265.46	35.42	-14.37	0.02	1.60	24.12	109.12	32.91	87.23	92.26	87.62	79.94	30.48	-6249.75	15.77	15.000	0.00	24.00	-1.500	26.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.64	14.11	15.032	-1.490	30.82	-101.51	-10034.00	-6284.07	35.99	-18.07	0.02	1.60	24.07	109.36	33.05	87.13	92.30	87.64	79.94	30.43	-6249.75	15.92	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.65	14.20	15.022	-1.486	30.82	-100.37	-10043.49	-6298.23	36.09	-17.73	0.02	1.59	24.05	110.10	33.05	87.10	92.33	87.64	79.92	30.43	-6249.75	15.92	15.000	0.00	24.00	-1.500	26.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.66	14.24	15.025	-1.487	30.82	-105.41	-10037.45	-6309.02	34.39	-18.49	0.02	1.59	24.04	110.83	32.92	87.13	92.34	87.64	79.94	30.40	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.67	14.33	15.025	-1.490	30.82	-106.21	-10011.66	-6332.77	34.97	-19.59	0.02	1.58	24.07	111.19	33.03	87.08	92.25	87.59	79.91	30.36	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.68	14.45	15.023	-1.494	30.82	-106.32	-9998.03	-6348.83	35.23	-20.91	0.02	1.57	24.09	112.17	32.99	86.99	92.09	87.49	79.92	30.31	-6249.75	16.24	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.69	14.52	15.022	-1.491	30.82	-105.14	-10003.80	-6350.88	32.15	-19.26	0.02	1.58	24.07	112.66	33.02	86.89	91.93	87.37	80.02	30.21	-6249.75	16.24	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.70	14.60	15.025	-1.493	30.82	-101.71	-9999.43	-6351.48	31.43	-17.24	0.02	1.57	24.04	113.02	33.08	86.81	91.76	87.22	80.12	30.12	-6249.75	16.40	15.000	0.00	24.00	-1.500	26.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.71	14.67	15.025	-1.490	30.82	-96.78	-9975.58	-6350.24	31.85	-18.44	0.02	1.57	24.06	113.76	33.04	86.63	91.61	87.13	80.20	30.05	-6249.75	16.40	15.000	0.00	24.00	-1.500	26.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.72	14.73	15.030	-1.489	30.82	-91.37	-9960.61	-6347.70	33.33	-21.33	0.01	1.57	24.06	114.24	33.02	86.44	91.50	87.04	80.21	29.98	-6249.75	16.54	15.000	0.00	24.00	-1.500	26.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.73	14.82	15.020	-1.489	30.83	-92.94	-9982.17	-6325.00	31.27	-21.60	0.01	1.58	24.04	114.98	33.02	86.26	91.42	86.96	80.21	29.93	-6249.75	16.54	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.74	14.89	15.020	-1.496	30.83	-101.11	-10018.44	-6302.43	32.87	-18.49	0.02	1.59	24.03	115.71	32.98	86.15	91.34	86.93	80.13	29.88	-6249.75	16.70	15.000	0.00	24.00	-1.500	26.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1367.75	15.01	15.023	-1.490	30.83	-110.58	-10036.26	-6282.24	33.33	-15.53	0.02	1.60	24.02	116.07	33.12	86.08	91.37	86.93	80.00	29.83	-6249.75	16.70	15.000	0.00	24.00	-1.500	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
