TIRF Data File: Project 1792; Run 42; ISO False; ID Ufy_hzq
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	RE	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	cm	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
1340.39	5.79	14.932	-1.480	30.71	-110.65	-10594.65	-6346.86	55.76	42.36	0.02	1.67	24.11	45.97	32.28	70.31	74.32	95.40	77.19	27.51	-6249.75	7.53	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.40	5.85	14.924	-1.486	30.72	-111.68	-10684.20	-6333.22	58.35	47.20	0.02	1.69	24.10	46.58	32.17	70.49	74.39	95.52	77.25	27.52	-6249.75	7.63	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.41	5.92	14.928	-1.490	30.72	-109.83	-10755.95	-6323.30	59.01	49.25	0.02	1.70	24.10	46.82	32.41	70.57	74.46	95.62	77.30	27.53	-6249.75	7.63	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.42	5.98	14.934	-1.483	30.71	-106.64	-10780.14	-6319.31	61.03	46.75	0.02	1.71	24.09	47.43	32.29	70.61	74.48	95.68	77.38	27.57	-6249.75	7.72	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.43	6.03	14.932	-1.487	30.72	-101.83	-10747.92	-6320.16	58.15	42.29	0.02	1.70	24.09	47.19	32.76	70.74	74.47	95.68	77.43	27.60	-6249.75	7.72	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.44	6.09	14.934	-1.486	30.72	-101.68	-10683.04	-6327.39	56.19	37.28	0.02	1.69	24.09	48.04	32.48	70.82	74.44	95.68	77.56	27.63	-6249.75	7.82	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.45	6.16	14.934	-1.481	30.72	-103.87	-10609.95	-6334.47	56.00	33.08	0.02	1.67	24.07	48.65	32.47	70.95	74.40	95.60	77.66	27.62	-6249.75	7.82	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.46	6.22	14.934	-1.480	30.71	-105.70	-10565.33	-6346.48	57.26	31.35	0.02	1.66	24.07	48.90	32.60	71.05	74.35	95.52	77.80	27.61	-6249.75	7.92	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.47	6.27	14.935	-1.487	30.72	-104.85	-10537.38	-6344.46	57.38	31.18	0.02	1.66	24.05	49.51	32.49	71.07	74.27	95.37	77.93	27.63	-6249.75	7.92	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.48	6.33	14.930	-1.481	30.71	-102.60	-10516.95	-6349.69	58.90	32.19	0.02	1.66	24.06	49.99	32.46	71.07	74.19	95.24	78.09	27.67	-6249.75	8.01	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.49	6.39	14.928	-1.477	30.71	-103.44	-10493.30	-6356.62	60.03	33.57	0.02	1.65	24.06	50.36	32.51	70.92	74.09	95.02	78.21	27.79	-6249.75	8.01	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.50	6.44	14.931	-1.486	30.72	-105.86	-10462.54	-6367.50	61.27	35.64	0.02	1.64	24.07	51.09	32.32	70.78	73.96	94.85	78.29	27.96	-6249.75	8.11	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.51	6.52	14.937	-1.481	30.71	-110.01	-10440.58	-6382.20	60.66	37.31	0.02	1.64	24.05	51.21	32.62	70.58	73.83	94.64	78.32	28.08	-6249.75	8.11	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.52	6.57	14.925	-1.486	30.72	-110.58	-10453.95	-6397.97	59.91	40.48	0.02	1.63	24.05	51.82	32.51	70.42	73.64	94.39	78.43	28.12	-6249.75	8.21	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.53	6.65	14.930	-1.478	30.71	-113.70	-10504.50	-6399.04	58.25	43.41	0.02	1.64	24.07	52.19	32.65	70.29	73.42	94.19	78.48	28.13	-6249.75	8.21	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.54	6.70	14.934	-1.480	30.72	-113.05	-10572.10	-6393.63	55.37	46.07	0.02	1.65	24.07	52.92	32.47	70.18	73.16	93.96	78.55	28.13	-6249.75	8.30	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.55	6.76	14.931	-1.474	30.71	-112.86	-10622.24	-6384.95	54.28	45.26	0.02	1.66	24.06	53.29	32.51	70.07	72.88	93.81	78.66	28.12	-6249.75	8.30	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.56	6.83	14.932	-1.489	30.72	-108.75	-10632.96	-6381.77	53.87	42.93	0.02	1.67	24.05	53.78	32.57	69.87	72.64	93.66	78.72	28.12	-6249.75	8.40	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.57	6.87	14.927	-1.481	30.72	-106.78	-10610.48	-6391.46	54.89	39.33	0.02	1.66	24.06	54.51	32.31	69.71	72.46	93.48	78.76	28.12	-6249.75	8.40	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.58	6.95	14.935	-1.484	30.72	-109.83	-10581.66	-6400.20	56.40	35.28	0.02	1.65	24.04	54.75	32.52	69.54	72.37	93.35	78.74	28.14	-6249.75	8.50	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.59	6.98	14.934	-1.489	30.73	-113.48	-10570.65	-6401.32	56.79	32.46	0.02	1.65	24.04	55.24	32.40	69.31	72.23	93.26	78.76	28.16	-6249.75	8.50	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.60	7.08	14.930	-1.478	30.72	-116.88	-10576.19	-6411.19	58.28	30.14	0.02	1.65	24.04	55.48	32.69	69.12	72.12	93.18	78.77	28.16	-6249.75	8.59	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.61	7.13	14.928	-1.486	30.72	-114.84	-10588.96	-6411.47	58.36	29.45	0.02	1.65	24.02	56.09	32.59	68.92	72.00	93.16	78.76	28.14	-6249.75	8.59	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.62	7.17	14.927	-1.486	30.72	-112.98	-10588.02	-6413.30	56.93	29.27	0.02	1.65	24.02	56.83	32.34	68.78	71.88	93.21	78.76	28.10	-6249.75	8.69	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.63	7.28	14.930	-1.489	30.73	-106.90	-10567.39	-6422.15	53.82	30.35	0.02	1.65	24.02	57.07	32.70	68.73	71.83	93.25	78.79	28.03	-6249.75	8.69	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.64	7.34	14.931	-1.484	30.72	-100.97	-10523.17	-6441.74	52.13	31.31	0.02	1.63	24.03	57.44	32.75	68.65	71.79	93.36	78.74	27.98	-6249.75	8.79	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.65	7.38	14.935	-1.489	30.73	-95.93	-10488.47	-6461.95	49.16	32.41	0.01	1.62	24.03	57.93	32.63	68.52	71.82	93.49	78.69	27.93	-6249.75	8.79	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.66	7.43	14.928	-1.494	30.73	-98.02	-10484.91	-6472.04	46.90	31.79	0.02	1.62	24.02	58.54	32.54	68.43	71.83	93.64	78.71	27.87	-6249.75	8.88	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.67	7.51	14.932	-1.490	30.73	-101.99	-10510.78	-6477.26	48.02	30.37	0.02	1.62	24.03	58.66	32.80	68.26	71.85	93.79	78.69	27.82	-6249.75	8.88	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.68	7.56	14.935	-1.493	30.74	-105.72	-10544.44	-6469.92	47.19	29.12	0.02	1.63	24.02	59.39	32.63	68.06	71.90	93.88	78.66	27.81	-6249.75	8.98	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.69	7.60	14.931	-1.480	30.73	-103.69	-10559.17	-6464.58	48.99	30.05	0.02	1.63	24.02	59.76	32.60	67.88	71.99	93.98	78.68	27.78	-6249.75	8.98	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.70	7.64	14.931	-1.484	30.74	-98.18	-10568.18	-6464.08	50.95	31.39	0.02	1.63	24.01	60.37	32.42	67.85	72.11	94.01	78.64	27.76	-6249.75	9.08	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.71	7.75	14.924	-1.483	30.74	-93.80	-10590.04	-6454.99	53.18	33.36	0.01	1.64	24.02	60.61	32.77	67.85	72.25	94.12	78.53	27.76	-6249.75	9.08	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.72	7.79	14.928	-1.484	30.74	-93.07	-10627.34	-6436.02	54.62	34.75	0.01	1.65	24.01	61.22	32.60	67.93	72.37	94.17	78.48	27.76	-6249.75	9.17	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.73	7.84	14.932	-1.487	30.75	-99.68	-10657.87	-6415.36	57.12	33.38	0.02	1.66	24.00	61.71	32.57	68.06	72.52	94.34	78.47	27.75	-6249.75	9.17	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.74	7.92	14.922	-1.483	30.74	-105.46	-10664.81	-6402.78	59.00	30.88	0.02	1.67	23.99	62.20	32.62	68.22	72.66	94.51	78.47	27.73	-6249.75	9.27	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.75	7.99	14.927	-1.487	30.75	-105.99	-10648.86	-6392.24	57.09	29.31	0.02	1.67	23.99	62.56	32.74	68.43	72.84	94.59	78.42	27.73	-6249.75	9.27	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.76	8.05	14.935	-1.483	30.75	-97.71	-10625.32	-6401.54	58.32	31.06	0.02	1.66	23.99	63.05	32.71	68.55	73.01	94.76	78.38	27.73	-6249.75	9.37	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.77	8.08	14.934	-1.487	30.75	-89.48	-10598.62	-6403.11	56.86	34.00	0.01	1.66	23.97	63.42	32.67	68.78	73.19	94.85	78.32	27.73	-6249.75	9.37	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.78	8.16	14.938	-1.486	30.75	-85.00	-10557.26	-6409.21	54.87	35.69	0.01	1.65	23.96	63.90	32.72	68.97	73.31	94.92	78.29	27.75	-6249.75	9.46	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.79	8.20	14.935	-1.486	30.76	-83.79	-10498.32	-6423.15	52.97	34.46	0.01	1.63	23.96	64.39	32.62	69.18	73.38	94.89	78.22	27.76	-6249.75	9.46	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.80	8.25	14.932	-1.481	30.76	-81.73	-10430.03	-6431.63	49.38	30.58	0.01	1.62	23.96	64.76	32.66	69.33	73.34	94.84	78.21	27.75	-6249.75	9.56	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.81	8.33	14.935	-1.484	30.76	-80.50	-10386.48	-6436.35	49.44	25.89	0.01	1.61	23.96	65.00	32.83	69.42	73.30	94.76	78.11	27.75	-6249.75	9.56	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.82	8.40	14.932	-1.490	30.77	-79.94	-10394.14	-6421.98	46.82	22.71	0.01	1.62	23.96	65.86	32.70	69.46	73.20	94.64	78.06	27.76	-6249.75	9.64	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.83	8.44	14.932	-1.489	30.76	-83.65	-10429.75	-6393.40	48.89	22.43	0.01	1.63	23.96	65.98	32.78	69.44	73.11	94.42	77.95	27.77	-6249.75	9.64	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.84	8.51	14.928	-1.478	30.76	-93.28	-10456.85	-6363.11	51.34	23.39	0.01	1.64	23.96	66.71	32.71	69.46	73.05	94.19	77.90	27.78	-6249.75	9.74	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.85	8.57	14.931	-1.490	30.77	-101.08	-10461.04	-6348.71	53.78	23.82	0.02	1.65	23.97	67.08	32.74	69.42	72.93	93.93	77.82	27.78	-6249.75	9.74	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.86	8.61	14.931	-1.484	30.77	-101.14	-10458.41	-6344.82	52.10	24.13	0.02	1.65	23.98	67.44	32.71	69.28	72.83	93.74	77.74	27.81	-6249.75	9.83	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.87	8.66	14.930	-1.486	30.77	-97.18	-10468.89	-6350.46	52.31	24.89	0.02	1.65	23.96	68.05	32.63	69.17	72.74	93.46	77.66	27.86	-6249.75	9.83	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.88	8.72	14.931	-1.483	30.77	-96.34	-10482.25	-6346.40	49.60	25.69	0.02	1.65	23.99	68.05	32.84	69.12	72.67	93.25	77.58	27.90	-6249.75	9.93	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.89	8.77	14.927	-1.484	30.76	-91.23	-10473.37	-6342.64	46.25	28.10	0.01	1.65	23.98	68.78	32.70	69.10	72.72	93.08	77.48	27.94	-6249.75	9.93	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.90	8.85	14.928	-1.493	30.77	-89.85	-10442.57	-6347.23	43.54	29.82	0.01	1.65	23.99	69.27	32.74	68.99	72.73	93.03	77.38	28.00	-6249.75	10.03	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.91	8.89	14.932	-1.484	30.77	-86.43	-10410.94	-6355.48	43.71	33.14	0.01	1.64	24.00	69.52	32.76	68.99	72.75	92.91	77.28	28.05	-6249.75	10.03	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.92	8.92	14.919	-1.483	30.77	-86.49	-10401.78	-6355.71	44.49	35.93	0.01	1.64	23.99	70.01	32.67	68.99	72.76	92.91	77.20	28.11	-6249.75	10.12	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.93	8.98	14.928	-1.477	30.76	-84.77	-10413.32	-6346.86	46.85	37.30	0.01	1.64	24.01	70.37	32.71	69.04	72.85	92.91	77.01	28.18	-6249.75	10.12	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.94	9.05	14.921	-1.486	30.77	-85.16	-10432.14	-6334.74	48.64	37.06	0.01	1.65	24.00	70.74	32.81	69.12	73.01	92.96	76.85	28.22	-6249.75	10.22	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.95	9.07	14.930	-1.483	30.77	-86.33	-10451.74	-6326.94	51.44	35.41	0.01	1.65	24.00	70.98	32.76	69.15	73.20	93.00	76.70	28.27	-6249.75	10.22	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.96	9.17	14.932	-1.483	30.77	-86.49	-10471.99	-6325.28	51.23	33.74	0.01	1.66	24.02	71.23	32.99	69.21	73.34	93.06	76.59	28.30	-6249.75	10.32	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.97	9.19	14.931	-1.484	30.77	-87.83	-10489.22	-6327.07	49.18	31.07	0.01	1.66	24.01	71.84	32.77	69.23	73.43	93.18	76.54	28.34	-6249.75	10.32	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.98	9.24	14.927	-1.483	30.77	-88.34	-10510.96	-6333.19	48.30	28.54	0.01	1.66	24.03	72.20	32.80	69.34	73.54	93.26	76.51	28.39	-6249.75	10.41	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1340.99	9.32	14.932	-1.477	30.77	-84.73	-10549.04	-6329.04	44.96	27.89	0.01	1.67	24.03	72.57	32.90	69.31	73.66	93.41	76.46	28.41	-6249.75	10.41	15.000	0.00	24.00	-1.500	27.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.00	9.35	14.937	-1.487	30.77	-84.04	-10586.42	-6320.54	44.07	26.69	0.01	1.67	24.03	73.30	32.70	69.44	73.80	93.53	76.47	28.44	-6249.75	10.51	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.01	9.41	14.932	-1.484	30.77	-84.63	-10600.88	-6315.33	41.17	24.13	0.01	1.68	24.04	73.54	32.79	69.55	73.97	93.66	76.43	28.47	-6249.75	10.51	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.02	9.45	14.932	-1.486	30.77	-84.29	-10565.26	-6319.98	40.30	17.99	0.01	1.67	24.04	74.03	32.70	69.65	74.13	93.84	76.41	28.49	-6249.75	10.61	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.03	9.50	14.938	-1.484	30.77	-80.17	-10489.37	-6335.28	39.91	11.17	0.01	1.66	24.03	74.15	32.84	69.87	74.25	94.03	76.41	28.52	-6249.75	10.61	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.04	9.56	14.931	-1.478	30.77	-76.36	-10421.79	-6343.44	41.71	6.41	0.01	1.64	24.03	74.64	32.82	70.07	74.39	94.19	76.38	28.56	-6249.75	10.70	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.05	9.65	14.934	-1.490	30.78	-76.22	-10391.27	-6333.56	43.57	6.78	0.01	1.64	24.04	75.01	32.98	70.36	74.53	94.39	76.38	28.63	-6249.75	10.70	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.06	9.67	14.927	-1.483	30.77	-83.47	-10399.89	-6314.04	46.09	10.08	0.01	1.65	24.03	75.37	32.88	70.50	74.67	94.56	76.36	28.66	-6249.75	10.80	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.07	9.71	14.937	-1.484	30.77	-87.89	-10406.81	-6301.30	51.35	15.09	0.01	1.65	24.02	75.74	32.85	70.70	74.72	94.67	76.38	28.67	-6249.75	10.80	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.08	9.74	14.938	-1.484	30.78	-90.46	-10376.20	-6299.42	51.44	17.67	0.01	1.65	24.04	76.23	32.76	70.86	74.68	94.72	76.43	28.67	-6249.75	10.90	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.09	9.80	14.934	-1.484	30.77	-86.07	-10309.72	-6316.76	48.11	16.43	0.01	1.63	24.04	76.35	32.90	70.98	74.65	94.74	76.54	28.67	-6249.75	10.90	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.10	9.88	14.931	-1.478	30.77	-80.99	-10256.95	-6341.73	42.99	12.81	0.01	1.62	24.05	76.72	32.99	71.00	74.58	94.66	76.62	28.66	-6249.75	10.99	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.11	9.93	14.927	-1.489	30.77	-83.21	-10272.65	-6345.52	38.61	9.55	0.01	1.62	24.04	77.20	32.97	70.98	74.49	94.52	76.72	28.63	-6249.75	10.99	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.12	9.97	14.930	-1.481	30.77	-93.12	-10341.06	-6325.38	40.51	9.12	0.01	1.63	24.05	77.69	32.89	70.92	74.42	94.42	76.78	28.59	-6249.75	11.09	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.13	10.01	14.931	-1.486	30.77	-102.96	-10405.72	-6288.15	43.14	11.61	0.02	1.65	24.05	78.55	32.65	70.73	74.35	94.27	76.81	28.58	-6249.75	11.09	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.14	10.06	14.928	-1.484	30.77	-102.89	-10426.76	-6264.03	46.18	17.01	0.02	1.66	24.05	78.67	32.78	70.58	74.27	94.08	76.83	28.57	-6249.75	11.18	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.15	10.12	14.928	-1.487	30.78	-95.93	-10412.78	-6253.68	45.87	23.33	0.02	1.67	24.03	78.91	32.86	70.55	74.21	93.98	76.83	28.54	-6249.75	11.18	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.16	10.14	14.928	-1.478	30.77	-88.43	-10378.95	-6263.11	46.82	28.09	0.01	1.66	24.04	79.03	32.87	70.47	74.16	93.86	76.85	28.52	-6249.75	11.28	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.17	10.19	14.934	-1.487	30.77	-85.02	-10334.84	-6273.00	45.28	27.52	0.01	1.65	24.03	79.52	32.85	70.39	74.13	93.84	76.91	28.47	-6249.75	11.28	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.18	10.27	14.927	-1.481	30.77	-85.34	-10306.95	-6284.06	45.47	22.26	0.01	1.64	24.03	80.01	32.89	70.28	74.09	93.81	76.90	28.39	-6249.75	11.38	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.19	10.29	14.932	-1.481	30.77	-88.19	-10318.02	-6281.62	47.31	17.40	0.01	1.64	24.03	80.38	32.80	70.21	74.12	93.76	76.85	28.34	-6249.75	11.38	15.000	0.00	24.00	-1.500	27.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.20	10.34	14.930	-1.491	30.77	-87.70	-10345.66	-6261.42	48.53	15.80	0.01	1.65	24.03	80.38	32.98	70.21	74.19	93.78	76.83	28.29	-6249.75	11.47	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.21	10.36	14.932	-1.491	30.77	-86.79	-10367.40	-6246.27	49.12	16.29	0.01	1.66	24.02	80.99	32.79	70.26	74.27	93.86	76.80	28.28	-6249.75	11.47	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.22	10.42	14.932	-1.487	30.77	-80.29	-10389.48	-6241.42	49.18	18.90	0.01	1.66	24.04	81.11	32.92	70.26	74.34	93.91	76.77	28.24	-6249.75	11.57	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.23	10.45	14.927	-1.487	30.77	-79.66	-10410.83	-6242.56	51.04	19.62	0.01	1.67	24.04	81.84	32.74	70.31	74.33	94.01	76.75	28.18	-6249.75	11.57	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.24	10.53	14.935	-1.487	30.77	-85.80	-10433.48	-6244.08	50.43	18.84	0.01	1.67	24.04	81.84	32.97	70.29	74.34	94.16	76.81	28.14	-6249.75	11.67	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.25	10.57	14.930	-1.490	30.77	-93.55	-10455.34	-6250.53	51.05	17.78	0.01	1.67	24.03	82.33	32.89	70.34	74.42	94.29	76.88	28.13	-6249.75	11.67	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.26	10.60	14.934	-1.481	30.76	-96.49	-10475.60	-6255.17	49.43	17.97	0.02	1.67	24.03	82.57	32.91	70.47	74.55	94.42	76.94	28.10	-6249.75	11.76	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.27	10.66	14.928	-1.476	30.76	-96.18	-10479.05	-6257.58	46.60	17.53	0.02	1.67	24.02	83.06	32.89	70.70	74.75	94.57	76.99	28.06	-6249.75	11.76	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.28	10.73	14.938	-1.478	30.76	-93.15	-10450.72	-6273.37	45.50	17.05	0.01	1.67	24.03	83.31	33.02	70.87	74.96	94.82	77.07	28.04	-6249.75	11.86	15.000	0.00	24.00	-1.500	27.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1341.29	10.79	14.932	-1.490	30.77	-89.76	-10398.73	-6301.46	43.19	14.32	0.01	1.65	24.03	83.92	32.95	71.10	75.18	94.97	77.14	27.99	-6249.75	11.86	15.000	0.00	24.00	-1.500	27.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
