event,session,car,driver,lap,kph,parse_error,vehicle
DAR,Q06,9,Jobe Stewart,5,99,false,Chevrolet
DAR,Q06,9,Jobe Stewart,6,263,false,Chevrolet
DAR,Q06,10,Zach Bates,1,143,false,Chevrolet
DAR,Q06,10,Zach Bates,2,263,false,Chevrolet
DAR,Q06,10,Zach Bates,3,264,false,Chevrolet
DAR,Q06,10,Zach Bates,4,263,false,Chevrolet
DAR,Q06,10,Zach Bates,5,100,false,Chevrolet
DAR,Q06,10,Zach Bates,6,264,false,Chevrolet
DAR,Q06,10,Zach Bates,7,264,false,Chevrolet
DAR,Q06,10,Zach Bates,8,175,false,Chevrolet
DAR,Q06,10,Zach Bates,9,262,false,Chevrolet
DAR,Q06,10,Zach Bates,10,263,false,Chevrolet
DAR,Q06,11,Jackson Walls,1,135,false,Ford
DAR,Q06,11,Jackson Walls,2,261,false,Ford
DAR,Q06,11,Jackson Walls,3,263,false,Ford
DAR,Q06,11,Jackson Walls,4,262,false,Ford
DAR,Q06,11,Jackson Walls,5,83,false,Ford
DAR,Q06,11,Jackson Walls,6,261,false,Ford
DAR,Q06,11,Jackson Walls,7,262,false,Ford
DAR,Q06,14,Cameron Hill,1,58,false,Toyota
DAR,Q06,14,Cameron Hill,2,263,false,Toyota
DAR,Q06,14,Cameron Hill,3,262,false,Toyota
DAR,Q06,14,Cameron Hill,4,262,false,Toyota
DAR,Q06,14,Cameron Hill,5,87,false,Toyota
DAR,Q06,14,Cameron Hill,6,262,false,Toyota
DAR,Q06,14,Cameron Hill,7,262,false,Toyota
DAR,Q06,17,Brodie Kostecki,1,76,false,Ford
DAR,Q06,17,Brodie Kostecki,2,261,false,Ford
DAR,Q06,17,Brodie Kostecki,3,262,false,Ford
DAR,Q06,17,Brodie Kostecki,4,231,false,Ford
DAR,Q06,17,Brodie Kostecki,5,123,false,Ford
DAR,Q06,17,Brodie Kostecki,6,262,false,Ford
DAR,Q06,17,Brodie Kostecki,7,262,false,Ford
DAR,Q06,17,Brodie Kostecki,8,85,false,Ford
DAR,Q06,17,Brodie Kostecki,9,261,false,Ford
DAR,Q06,18,Anton De Pasquale,1,84,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,2,261,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,3,262,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,4,261,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,5,71,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,6,263,false,Chevrolet
DAR,Q06,18,Anton De Pasquale,7,263,false,Chevrolet
DAR,Q06,19,Matthew Payne,1,64,false,Ford
DAR,Q06,19,Matthew Payne,2,260,false,Ford
DAR,Q06,19,Matthew Payne,3,261,false,Ford
DAR,Q06,19,Matthew Payne,4,255,false,Ford
DAR,Q06,19,Matthew Payne,5,76,false,Ford
DAR,Q06,19,Matthew Payne,6,261,false,Ford
DAR,Q06,19,Matthew Payne,7,262,false,Ford
DAR,Q06,19,Matthew Payne,8,83,false,Ford
DAR,Q06,19,Matthew Payne,9,260,false,Ford
DAR,Q06,19,Matthew Payne,10,262,false,Ford
DAR,Q06,20,David Reynolds,1,82,false,Chevrolet
DAR,Q06,20,David Reynolds,2,264,false,Chevrolet
DAR,Q06,20,David Reynolds,3,262,false,Chevrolet
DAR,Q06,20,David Reynolds,4,261,false,Chevrolet
DAR,Q06,20,David Reynolds,5,78,false,Chevrolet
DAR,Q06,20,David Reynolds,6,264,false,Chevrolet
DAR,Q06,20,David Reynolds,7,264,false,Chevrolet
DAR,Q06,20,David Reynolds,8,103,false,Chevrolet
DAR,Q06,20,David Reynolds,9,264,false,Chevrolet
DAR,Q06,20,David Reynolds,10,255,false,Chevrolet
DAR,Q06,20,David Reynolds,11,77,false,Chevrolet
DAR,Q06,20,David Reynolds,12,262,false,Chevrolet
DAR,Q06,20,David Reynolds,13,264,false,Chevrolet
DAR,Q06,26,Kai Allen,1,67,false,Ford
DAR,Q06,26,Kai Allen,2,260,false,Ford
DAR,Q06,26,Kai Allen,3,260,false,Ford
DAR,Q06,26,Kai Allen,4,260,false,Ford
DAR,Q06,26,Kai Allen,5,76,false,Ford
DAR,Q06,26,Kai Allen,6,260,false,Ford
DAR,Q06,26,Kai Allen,7,261,false,Ford
DAR,Q06,26,Kai Allen,8,86,false,Ford
DAR,Q06,26,Kai Allen,9,262,false,Ford
DAR,Q06,26,Kai Allen,10,262,false,Ford
DAR,Q06,26,Kai Allen,11,71,false,Ford
DAR,Q06,26,Kai Allen,12,261,false,Ford
DAR,Q06,26,Kai Allen,13,261,false,Ford
DAR,Q06,31,Jayden Ojeda,1,115,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,2,263,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,3,264,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,4,214,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,5,106,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,6,265,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,7,265,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,8,95,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,9,264,false,Chevrolet
DAR,Q06,31,Jayden Ojeda,10,265,false,Chevrolet
DAR,Q06,38,Rylan Gray,1,71,false,Ford
DAR,Q06,38,Rylan Gray,2,259,false,Ford
DAR,Q06,38,Rylan Gray,3,259,false,Ford
DAR,Q06,38,Rylan Gray,4,261,false,Ford
DAR,Q06,38,Rylan Gray,5,92,false,Ford
DAR,Q06,38,Rylan Gray,6,261,false,Ford
DAR,Q06,38,Rylan Gray,7,261,false,Ford
DAR,Q06,55,Thomas Randle,1,69,false,Ford
DAR,Q06,55,Thomas Randle,2,261,false,Ford
DAR,Q06,55,Thomas Randle,3,262,false,Ford
DAR,Q06,55,Thomas Randle,4,262,false,Ford
DAR,Q06,55,Thomas Randle,5,74,false,Ford
DAR,Q06,55,Thomas Randle,6,263,false,Ford
DAR,Q06,55,Thomas Randle,7,263,false,Ford
DAR,Q06,55,Thomas Randle,8,91,false,Ford
DAR,Q06,55,Thomas Randle,9,263,false,Ford
DAR,Q06,55,Thomas Randle,10,263,false,Ford
DAR,Q06,55,Thomas Randle,11,94,false,Ford
DAR,Q06,55,Thomas Randle,12,263,false,Ford
DAR,Q06,55,Thomas Randle,13,263,false,Ford
DAR,Q06,88,Broc Feeney,1,86,false,Ford
DAR,Q06,88,Broc Feeney,2,259,false,Ford
DAR,Q06,88,Broc Feeney,3,258,false,Ford
DAR,Q06,88,Broc Feeney,4,230,false,Ford
DAR,Q06,88,Broc Feeney,5,76,false,Ford
DAR,Q06,88,Broc Feeney,6,261,false,Ford
DAR,Q06,88,Broc Feeney,7,261,false,Ford
DAR,Q06,88,Broc Feeney,8,81,false,Ford
DAR,Q06,88,Broc Feeney,9,259,false,Ford
DAR,Q06,88,Broc Feeney,10,255,false,Ford
DAR,Q06,88,Broc Feeney,11,76,false,Ford
DAR,Q06,88,Broc Feeney,12,262,false,Ford
DAR,Q06,88,Broc Feeney,13,262,false,Ford
DAR,Q06,96,Macauley Jones,1,66,false,Toyota
DAR,Q06,96,Macauley Jones,2,262,false,Toyota
DAR,Q06,96,Macauley Jones,3,262,false,Toyota
DAR,Q06,96,Macauley Jones,4,74,false,Toyota
DAR,Q06,96,Macauley Jones,5,260,false,Toyota
DAR,Q06,96,Macauley Jones,6,263,false,Toyota
DAR,Q06,99,Cooper Murray,1,117,false,Chevrolet
DAR,Q06,99,Cooper Murray,2,263,false,Chevrolet
DAR,Q06,99,Cooper Murray,3,263,false,Chevrolet
DAR,Q06,99,Cooper Murray,4,227,false,Chevrolet
DAR,Q06,99,Cooper Murray,5,101,false,Chevrolet
DAR,Q06,99,Cooper Murray,6,264,false,Chevrolet
DAR,Q06,99,Cooper Murray,7,263,false,Chevrolet
DAR,Q06,99,Cooper Murray,8,91,false,Chevrolet
DAR,Q06,99,Cooper Murray,9,264,false,Chevrolet
DAR,Q06,99,Cooper Murray,10,263,false,Chevrolet
DAR,Q06,777,Declan Fraser,1,149,false,Chevrolet
DAR,Q06,777,Declan Fraser,2,263,false,Chevrolet
DAR,Q06,777,Declan Fraser,3,263,false,Chevrolet
DAR,Q06,777,Declan Fraser,4,263,false,Chevrolet
DAR,Q06,777,Declan Fraser,5,110,false,Chevrolet
DAR,Q06,777,Declan Fraser,6,265,false,Chevrolet
DAR,Q06,777,Declan Fraser,7,265,false,Chevrolet
DAR,Q06,777,Declan Fraser,8,83,false,Chevrolet
DAR,Q06,777,Declan Fraser,9,264,false,Chevrolet
DAR,Q06,777,Declan Fraser,10,264,false,Chevrolet
DAR,Q06,888,William Brown,1,65,false,Ford
DAR,Q06,888,William Brown,2,259,false,Ford
DAR,Q06,888,William Brown,3,260,false,Ford
DAR,Q06,888,William Brown,4,82,false,Ford
DAR,Q06,888,William Brown,5,260,false,Ford
DAR,Q06,888,William Brown,6,252,false,Ford
DAR,Q06,888,William Brown,7,131,false,Ford
DAR,Q06,888,William Brown,8,261,false,Ford
