event,session,car,driver,lap,kph,parse_error,vehicle
DAR,E06DAR_RACE_R18,1,Chaz Mostert,47,264,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,48,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,49,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,50,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,51,263,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,52,261,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,53,178,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,54,259,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,55,260,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,56,261,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,57,264,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,58,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,59,264,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,60,266,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,61,268,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,62,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,63,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,64,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,65,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,66,263,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,67,262,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,68,263,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,69,263,false,Toyota
DAR,E06DAR_RACE_R18,1,Chaz Mostert,70,262,false,Toyota
DAR,E06DAR_RACE_R18,2,Ryan Wood,1,220,false,Toyota
DAR,E06DAR_RACE_R18,2,Ryan Wood,2,261,false,Toyota
DAR,E06DAR_RACE_R18,2,Ryan Wood,3,260,false,Toyota
DAR,E06DAR_RACE_R18,2,Ryan Wood,4,260,false,Toyota
DAR,E06DAR_RACE_R18,3,Aaron Cameron,1,214,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,2,264,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,3,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,4,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,5,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,6,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,7,265,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,8,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,9,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,10,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,11,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,12,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,13,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,14,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,15,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,16,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,17,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,18,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,19,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,20,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,21,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,22,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,23,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,24,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,25,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,26,176,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,27,255,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,28,256,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,29,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,30,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,31,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,32,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,33,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,34,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,35,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,36,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,37,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,38,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,39,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,40,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,41,175,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,42,256,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,43,258,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,44,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,45,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,46,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,47,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,48,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,49,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,50,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,51,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,52,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,53,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,54,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,55,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,56,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,57,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,58,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,59,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,60,263,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,61,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,62,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,63,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,64,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,65,260,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,66,259,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,67,265,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,68,261,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,69,262,false,Ford
DAR,E06DAR_RACE_R18,3,Aaron Cameron,70,261,false,Ford
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,1,206,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,2,259,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,3,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,4,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,5,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,6,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,7,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,8,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,9,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,10,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,11,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,12,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,13,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,14,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,15,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,16,176,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,17,257,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,18,258,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,19,259,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,20,259,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,21,260,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,22,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,23,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,24,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,25,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,26,260,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,27,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,28,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,29,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,30,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,31,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,32,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,33,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,34,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,35,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,36,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,37,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,38,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,39,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,40,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,41,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,42,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,43,176,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,44,258,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,45,260,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,46,260,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,47,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,48,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,49,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,50,261,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,51,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,52,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,53,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,54,254,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,55,265,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,56,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,57,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,58,266,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,59,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,60,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,61,265,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,62,264,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,63,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,64,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,65,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,66,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,67,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,68,263,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,69,262,false,Chevrolet
DAR,E06DAR_RACE_R18,4,Jack Le Brocq,70,262,false,Chevrolet
DAR,E06DAR_RACE_R18,6,Cameron Waters,1,195,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,2,256,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,3,257,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,4,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,5,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,6,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,7,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,8,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,9,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,10,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,11,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,12,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,13,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,14,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,15,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,16,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,17,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,18,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,19,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,20,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,21,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,22,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,23,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,24,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,25,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,26,175,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,27,256,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,28,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,29,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,30,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,31,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,32,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,33,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,34,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,35,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,36,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,37,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,38,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,39,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,40,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,41,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,42,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,43,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,44,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,45,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,46,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,47,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,48,176,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,49,258,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,50,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,51,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,52,262,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,53,259,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,54,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,55,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,56,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,57,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,58,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,59,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,60,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,61,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,62,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,63,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,64,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,65,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,66,260,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,67,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,68,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,69,261,false,Ford
DAR,E06DAR_RACE_R18,6,Cameron Waters,70,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,1,204,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,2,264,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,3,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,4,265,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,5,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,6,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,7,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,8,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,9,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,10,259,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,11,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,12,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,13,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,14,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,15,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,16,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,17,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,18,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,19,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,20,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,21,265,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,22,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,23,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,24,259,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,25,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,26,259,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,27,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,28,177,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,29,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,30,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,31,266,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,32,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,33,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,34,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,35,259,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,36,259,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,37,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,38,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,39,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,40,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,41,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,42,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,43,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,44,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,45,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,46,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,47,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,48,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,49,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,50,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,51,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,52,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,53,260,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,54,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,55,178,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,56,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,57,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,58,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,59,264,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,60,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,61,264,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,62,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,63,265,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,64,262,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,65,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,66,265,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,67,263,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,68,261,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,69,264,false,Ford
DAR,E06DAR_RACE_R18,7,James Golding,70,264,false,Ford
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,1,217,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,2,260,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,3,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,4,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,5,264,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,6,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,7,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,8,263,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,9,262,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,10,261,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,11,264,false,Toyota
DAR,E06DAR_RACE_R18,8,Andre Heimgartner,12,263,false,Toyota
