event,session,car,driver,lap,kph,parse_error,vehicle
DAR,E06DAR_RACE_R19,2,Ryan Wood,3,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,4,263,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,5,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,6,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,7,263,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,8,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,9,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,10,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,11,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,12,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,13,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,14,258,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,15,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,16,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,17,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,18,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,19,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,20,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,21,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,22,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,23,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,24,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,25,175,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,26,256,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,27,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,28,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,29,265,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,30,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,31,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,32,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,33,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,34,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,35,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,36,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,37,263,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,38,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,39,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,40,259,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,41,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,42,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,43,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,44,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,45,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,46,176,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,47,257,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,48,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,49,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,50,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,51,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,52,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,53,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,54,260,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,55,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,56,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,57,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,58,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,59,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,60,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,61,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,62,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,63,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,64,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,65,254,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,66,262,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,67,261,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,68,154,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,69,208,false,Toyota
DAR,E06DAR_RACE_R19,2,Ryan Wood,70,74,false,Toyota
DAR,E06DAR_RACE_R19,3,Aaron Cameron,1,220,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,2,262,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,3,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,4,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,5,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,6,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,7,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,8,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,9,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,10,263,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,11,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,12,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,13,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,14,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,15,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,16,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,17,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,18,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,19,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,20,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,21,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,22,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,23,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,24,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,25,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,26,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,27,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,28,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,29,177,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,30,256,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,31,257,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,32,251,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,33,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,34,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,35,264,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,36,264,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,37,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,38,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,39,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,40,264,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,41,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,42,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,43,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,44,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,45,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,46,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,47,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,48,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,49,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,50,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,51,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,52,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,53,255,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,54,262,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,55,176,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,56,263,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,57,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,58,262,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,59,258,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,60,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,61,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,62,259,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,63,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,64,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,65,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,66,261,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,67,260,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,68,194,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,69,190,false,Ford
DAR,E06DAR_RACE_R19,3,Aaron Cameron,70,88,false,Ford
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,1,206,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,2,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,3,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,4,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,5,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,6,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,7,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,8,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,9,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,10,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,11,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,12,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,13,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,14,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,15,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,16,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,17,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,18,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,19,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,20,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,21,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,22,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,23,261,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,24,261,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,25,261,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,26,178,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,27,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,28,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,29,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,30,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,31,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,32,262,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,33,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,34,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,35,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,36,268,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,37,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,38,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,39,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,40,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,41,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,42,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,43,267,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,44,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,45,177,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,46,260,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,47,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,48,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,49,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,50,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,51,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,52,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,53,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,54,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,55,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,56,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,57,263,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,58,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,59,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,60,264,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,61,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,62,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,63,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,64,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,65,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,66,266,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,67,265,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,68,149,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,69,184,false,Chevrolet
DAR,E06DAR_RACE_R19,4,Jack Le Brocq,70,76,false,Chevrolet
DAR,E06DAR_RACE_R19,6,Cameron Waters,1,193,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,2,257,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,3,257,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,4,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,5,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,6,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,7,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,8,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,9,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,10,257,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,11,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,12,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,13,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,14,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,15,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,16,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,17,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,18,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,19,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,20,177,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,21,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,22,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,23,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,24,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,25,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,26,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,27,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,28,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,29,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,30,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,31,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,32,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,33,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,34,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,35,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,36,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,37,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,38,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,39,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,40,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,41,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,42,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,43,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,44,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,45,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,46,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,47,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,48,177,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,49,258,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,50,259,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,51,260,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,52,263,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,53,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,54,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,55,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,56,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,57,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,58,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,59,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,60,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,61,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,62,263,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,63,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,64,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,65,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,66,262,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,67,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,68,261,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,69,162,false,Ford
DAR,E06DAR_RACE_R19,6,Cameron Waters,70,83,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,1,220,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,2,264,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,3,260,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,4,262,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,5,262,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,6,261,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,7,259,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,8,261,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,9,260,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,10,262,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,11,262,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,12,260,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,13,260,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,14,262,false,Ford
DAR,E06DAR_RACE_R19,7,James Golding,15,262,false,Ford
